TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,Accrual Duration (Month),31.842,20260812T231000_fc07fb,,
Accrual and Study Duration,Expected H0,Parameter,Expected H0,20260812T231000_fc07fb,,
Accrual and Study Duration,Expected H0,Study Duration (Month),36.072,20260812T231000_fc07fb,,
Accrual and Study Duration,Expected H1,Accrual Duration (Month),25.384,20260812T231000_fc07fb,,
Accrual and Study Duration,Expected H1,Parameter,Expected H1,20260812T231000_fc07fb,,
Accrual and Study Duration,Expected H1,Study Duration (Month),29.614,20260812T231000_fc07fb,,
Accrual and Study Duration,Maximum,Accrual Duration (Month),32.583,20260812T231000_fc07fb,,
Accrual and Study Duration,Maximum,Parameter,Maximum,20260812T231000_fc07fb,,
Accrual and Study Duration,Maximum,Study Duration (Month),36.813,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis #,1,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Spacing (%) Info,45.01,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Time (Month),18.922,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Completers (s),221,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Dropouts (d),27,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Lower Efficacy,0.018,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Lower Efficacy,0,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Pipeline (n-s-d),72,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Sample Size (n),320,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Upper Efficacy,0.022,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Upper Efficacy,0.379,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis #,2,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Spacing (%) Info,76.986,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Time (Month),29.348,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Completers (s),378,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Dropouts (d),46,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Lower Efficacy,0.003,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Lower Efficacy,0,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Pipeline (n-s-d),72,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Sample Size (n),496,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Upper Efficacy,0.001,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Upper Efficacy,0.056,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Analysis #,3,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Analysis Spacing (%) Info,100,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Analysis Time (Month),36.813,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Completers (s),491,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Dropouts (d),59,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Lower Efficacy,0.005,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Lower Efficacy,0,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Pipeline (n-s-d),0,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Sample Size (n),550,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Upper Efficacy,0.01,20260812T231000_fc07fb,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Upper Efficacy,0.261,20260812T231000_fc07fb,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260812T231000_fc07fb,,
Design Summary #1,Hypothesis,Value,Superiority,20260812T231000_fc07fb,,
Design Summary #1,Number of Interims,Parameter,Number of Interims,20260812T231000_fc07fb,,
Design Summary #1,Number of Interims,Value,2,20260812T231000_fc07fb,,
Design Summary #1,Power,Parameter,Power,20260812T231000_fc07fb,,
Design Summary #1,Power,Value,0.696,20260812T231000_fc07fb,,
Design Summary #1,Probability of Success,Parameter,Probability of Success,20260812T231000_fc07fb,,
Design Summary #1,Probability of Success,Value,0.821,20260812T231000_fc07fb,,
Design Summary #1,Test Name,Parameter,Test Name,20260812T231000_fc07fb,,
Design Summary #1,Test Name,Value,Difference of Means (Parallel Design),20260812T231000_fc07fb,,
Design Summary #1,Test Type,Parameter,Test Type,20260812T231000_fc07fb,,
Design Summary #1,Test Type,Value,2-Sided (Asymmetric),20260812T231000_fc07fb,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260812T231000_fc07fb,,
Design Summary #1,Type 1 Error (α),Value,"0.03256, 0.02588",20260812T231000_fc07fb,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260812T231000_fc07fb,,
