TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
"Average Sample Size, Dropouts and Analysis Times",1,Analysis #,1,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Analysis Time (Year),50.261,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Completers (s),512.87,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Dropouts (d),72.22,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Pipeline (n-s-d),3.91,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Sample Size (n),589,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",Average,Analysis #,Average,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Analysis Time (Year),50.261,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Completers (s),512.87,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Dropouts (d),72.22,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Pipeline (n-s-d),3.91,20260813T162120_3e171d,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Sample Size (n),589,20260813T162120_3e171d,,
Enrollment #1,1,Enrollment Rate (per Year),10,20260813T162120_3e171d,,
Enrollment #1,1,Period,1,20260813T162120_3e171d,,
Enrollment #1,1,Starting At Time (Year),0,20260813T162120_3e171d,,
Enrollment #1,2,Enrollment Rate (per Year),15,20260813T162120_3e171d,,
Enrollment #1,2,Period,2,20260813T162120_3e171d,,
Enrollment #1,2,Starting At Time (Year),1.1,20260813T162120_3e171d,,
Enrollment #1,3,Enrollment Rate (per Year),20,20260813T162120_3e171d,,
Enrollment #1,3,Period,3,20260813T162120_3e171d,,
Enrollment #1,3,Starting At Time (Year),2.1,20260813T162120_3e171d,,
Enrollment #1,4,Enrollment Rate (per Year),16,20260813T162120_3e171d,,
Enrollment #1,4,Period,4,20260813T162120_3e171d,,
Enrollment #1,4,Starting At Time (Year),3.1,20260813T162120_3e171d,,
Enrollment #1,5,Enrollment Rate (per Year),12,20260813T162120_3e171d,,
Enrollment #1,5,Period,5,20260813T162120_3e171d,,
Enrollment #1,5,Starting At Time (Year),4.1,20260813T162120_3e171d,,
Enrollment #2,Distribution,Parameter,Distribution,20260813T162120_3e171d,,
Enrollment #2,Distribution,Value,Uniform,20260813T162120_3e171d,,
Enrollment #2,Total Accrual Duration (Year),Parameter,Total Accrual Duration (Year),20260813T162120_3e171d,,
Enrollment #2,Total Accrual Duration (Year),Value,48.017,20260813T162120_3e171d,,
Plan #1,Control Arm,Parameter,Control Arm,20260813T162120_3e171d,,
Plan #1,Control Arm,Value,Control,20260813T162120_3e171d,,
Plan #1,Phase,Parameter,Phase,20260813T162120_3e171d,,
Plan #1,Phase,Value,3,20260813T162120_3e171d,,
Plan #1,Study Objective,Parameter,Study Objective,20260813T162120_3e171d,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260813T162120_3e171d,,
Plan #1,Target Population,Parameter,Target Population,20260813T162120_3e171d,,
Plan #1,Target Population,Value,Adult,20260813T162120_3e171d,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260813T162120_3e171d,,
Plan #1,Treatment Arm,Value,EXP,20260813T162120_3e171d,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260813T162120_3e171d,,
Plan #2,Endpoint Name,Value,EPCont,20260813T162120_3e171d,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260813T162120_3e171d,,
Plan #2,Endpoint Type,Value,Continuous,20260813T162120_3e171d,,
Plan #2,Priority,Parameter,Priority,20260813T162120_3e171d,,
Plan #2,Priority,Value,Primary,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,%,%,—,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,%,Analysis #,%,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,%,Completers,—,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,%,Count,—,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,%,Efficacy,—,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,%,Efficacy,0,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,1,%,100,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,1,Analysis #,1,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,1,Completers,516,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,1,Count,100,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,1,Efficacy,0.741,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,1,Efficacy,0,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,Total,%,—,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,Total,Analysis #,Total,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,Total,Completers,—,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,Total,Count,100,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,Total,Efficacy,—,20260813T162120_3e171d,,
Simulation Boundaries and Boundary Crossing Probabilities,Total,Efficacy,0,20260813T162120_3e171d,,
Simulation Summary #1,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260813T162120_3e171d,,
Simulation Summary #1,Allocation Ratio (nt/nc),Value,1.955,20260813T162120_3e171d,,
Simulation Summary #1,Average Power at Final Analysis,Parameter,Average Power at Final Analysis,20260813T162120_3e171d,,
Simulation Summary #1,Average Power at Final Analysis,Value,0,20260813T162120_3e171d,,
Simulation Summary #1,Average Power at Termination,Parameter,Average Power at Termination,20260813T162120_3e171d,,
Simulation Summary #1,Average Power at Termination,Value,0,20260813T162120_3e171d,,
Simulation Summary #1,Hypothesis,Parameter,Hypothesis,20260813T162120_3e171d,,
Simulation Summary #1,Hypothesis,Value,Noninferiority,20260813T162120_3e171d,,
Simulation Summary #1,Noninferiority Margin (δ0),Parameter,Noninferiority Margin (δ0),20260813T162120_3e171d,,
Simulation Summary #1,Noninferiority Margin (δ0),Value,0.5231,20260813T162120_3e171d,,
Simulation Summary #1,Randomization Method,Parameter,Randomization Method,20260813T162120_3e171d,,
Simulation Summary #1,Randomization Method,Value,Complete Randomization Design,20260813T162120_3e171d,,
Simulation Summary #1,Sample Size (n),Parameter,Sample Size (n),20260813T162120_3e171d,,
Simulation Summary #1,Sample Size (n),Value,589,20260813T162120_3e171d,,
Simulation Summary #1,Test Name,Parameter,Test Name,20260813T162120_3e171d,,
Simulation Summary #1,Test Name,Value,Difference of Means (Parallel Design),20260813T162120_3e171d,,
Simulation Summary #1,Test Statistic,Parameter,Test Statistic,20260813T162120_3e171d,,
Simulation Summary #1,Test Statistic,Value,t,20260813T162120_3e171d,,
Simulation Summary #1,Test Type,Parameter,Test Type,20260813T162120_3e171d,,
Simulation Summary #1,Test Type,Value,1-Sided,20260813T162120_3e171d,,
Simulation Summary #2,Dropout Distribution,Parameter,Dropout Distribution,20260813T162120_3e171d,,
Simulation Summary #2,Dropout Distribution,Value,Binomial,20260813T162120_3e171d,,
Simulation Summary #2,Follow-up Time (Year),Parameter,Follow-up Time (Year),20260813T162120_3e171d,,
Simulation Summary #2,Follow-up Time (Year),Value,2.58,20260813T162120_3e171d,,
Simulation Summary #2,Input Method,Parameter,Input Method,20260813T162120_3e171d,,
Simulation Summary #2,Input Method,Value,Individual Means,20260813T162120_3e171d,,
Simulation Summary #2,Mean Control (μc),Parameter,Mean Control (μc),20260813T162120_3e171d,,
Simulation Summary #2,Mean Control (μc),Value,0.8564,20260813T162120_3e171d,,
Simulation Summary #2,Mean Treatment (μt),Parameter,Mean Treatment (μt),20260813T162120_3e171d,,
Simulation Summary #2,Mean Treatment (μt),Value,1.885,20260813T162120_3e171d,,
Simulation Summary #2,Probability of Dropout,Parameter,Probability of Dropout,20260813T162120_3e171d,,
Simulation Summary #2,Probability of Dropout,Value,0.123,20260813T162120_3e171d,,
Simulation Summary #2,Response Distribution,Parameter,Response Distribution,20260813T162120_3e171d,,
Simulation Summary #2,Response Distribution,Value,Normal,20260813T162120_3e171d,,
Simulation Summary #2,Standard Deviation Control (σc),Parameter,Standard Deviation Control (σc),20260813T162120_3e171d,,
Simulation Summary #2,Standard Deviation Control (σc),Value,1.6545,20260813T162120_3e171d,,
Simulation Summary #2,Standard Deviation Treatment (σt),Parameter,Standard Deviation Treatment (σt),20260813T162120_3e171d,,
Simulation Summary #2,Standard Deviation Treatment (σt),Value,1.6545,20260813T162120_3e171d,,
Simulation Summary #3,Number of Simulations Run,Parameter,Number of Simulations Run,20260813T162120_3e171d,,
Simulation Summary #3,Number of Simulations Run,Value,100,20260813T162120_3e171d,,
Simulation Summary #3,Random Number Seed,Parameter,Random Number Seed,20260813T162120_3e171d,,
Simulation Summary #3,Random Number Seed,Value,Fixed,20260813T162120_3e171d,,
Simulation Summary #3,Starting Seed,Parameter,Starting Seed,20260813T162120_3e171d,,
Simulation Summary #3,Starting Seed,Value,100,20260813T162120_3e171d,,
Simulation Summary #3,Total Number of Simulations,Parameter,Total Number of Simulations,20260813T162120_3e171d,,
Simulation Summary #3,Total Number of Simulations,Value,100,20260813T162120_3e171d,,
