TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Critical Points,Critical Point,Parameter,Critical Point,20260827T135545_039af8,,
Critical Points,Critical Point,Value,-1.812,20260827T135545_039af8,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260827T135545_039af8,,
Design Summary #1,Hypothesis,Value,Superiority,20260827T135545_039af8,,
Design Summary #1,Power,Parameter,Power,20260827T135545_039af8,,
Design Summary #1,Power,Value,1,20260827T135545_039af8,,
Design Summary #1,Test Name,Parameter,Test Name,20260827T135545_039af8,,
Design Summary #1,Test Name,Value,Parametric Weibull Distribution (One Arm Design),20260827T135545_039af8,,
Design Summary #1,Test Type,Parameter,Test Type,20260827T135545_039af8,,
Design Summary #1,Test Type,Value,1-Sided,20260827T135545_039af8,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260827T135545_039af8,,
Design Summary #1,Type 1 Error (α),Value,0.035,20260827T135545_039af8,,
Design Summary #2,By Time (t) (Week),Parameter,By Time (t) (Week),20260827T135545_039af8,,
Design Summary #2,By Time (t) (Week),Value,5,20260827T135545_039af8,,
Design Summary #2,Cumulative % Survival under Alternative (s1),Parameter,Cumulative % Survival under Alternative (s1),20260827T135545_039af8,,
Design Summary #2,Cumulative % Survival under Alternative (s1),Value,98.314368,20260827T135545_039af8,,
Design Summary #2,Cumulative % Survival under Null (s0),Parameter,Cumulative % Survival under Null (s0),20260827T135545_039af8,,
Design Summary #2,Cumulative % Survival under Null (s0),Value,96.560542,20260827T135545_039af8,,
Design Summary #2,Hazard Ratio (HR = log(S1 / 100) / log(S0 / 100)),Parameter,Hazard Ratio (HR = log(S1 / 100) / log(S0 / 100)),20260827T135545_039af8,,
Design Summary #2,Hazard Ratio (HR = log(S1 / 100) / log(S0 / 100)),Value,0.486,20260827T135545_039af8,,
Design Summary #2,Input Method,Parameter,Input Method,20260827T135545_039af8,,
Design Summary #2,Input Method,Value,Cumulative % Survival,20260827T135545_039af8,,
Design Summary #2,Weibull Shape Parameter,Parameter,Weibull Shape Parameter,20260827T135545_039af8,,
Design Summary #2,Weibull Shape Parameter,Value,5,20260827T135545_039af8,,
Design Summary #3,Accrual Duration (Week),Parameter,Accrual Duration (Week),20260827T135545_039af8,,
Design Summary #3,Accrual Duration (Week),Value,39,20260827T135545_039af8,,
Design Summary #3,Study Duration (Week),Parameter,Study Duration (Week),20260827T135545_039af8,,
Design Summary #3,Study Duration (Week),Value,55,20260827T135545_039af8,,
Plan #1,Phase,Parameter,Phase,20260827T135545_039af8,,
Plan #1,Phase,Value,3,20260827T135545_039af8,,
Plan #1,Study Objective,Parameter,Study Objective,20260827T135545_039af8,,
Plan #1,Study Objective,Value,One Arm Exploratory / Confirmatory,20260827T135545_039af8,,
Plan #1,Target Population,Parameter,Target Population,20260827T135545_039af8,,
Plan #1,Target Population,Value,Adult,20260827T135545_039af8,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260827T135545_039af8,,
Plan #1,Treatment Arm,Value,EXP,20260827T135545_039af8,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260827T135545_039af8,,
Plan #2,Endpoint Name,Value,EPT,20260827T135545_039af8,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260827T135545_039af8,,
Plan #2,Endpoint Type,Value,Time to Event,20260827T135545_039af8,,
Plan #2,Priority,Parameter,Priority,20260827T135545_039af8,,
Plan #2,Priority,Value,Primary,20260827T135545_039af8,,
Sample Size Information,Events,Parameter,Events,20260827T135545_039af8,,
Sample Size Information,Events,Value,100,20260827T135545_039af8,,
Sample Size Information,Sample Size (n),Parameter,Sample Size (n),20260827T135545_039af8,,
Sample Size Information,Sample Size (n),Value,100,20260827T135545_039af8,,
