TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Critical Points,Lower Critical Point,Parameter,Lower Critical Point,20260918T181433_67ea77,,
Critical Points,Lower Critical Point,Value,-2.26,20260918T181433_67ea77,,
Critical Points,Upper Critical Point,Parameter,Upper Critical Point,20260918T181433_67ea77,,
Critical Points,Upper Critical Point,Value,2.26,20260918T181433_67ea77,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260918T181433_67ea77,,
Design Summary #1,Hypothesis,Value,Superiority,20260918T181433_67ea77,,
Design Summary #1,Power,Parameter,Power,20260918T181433_67ea77,,
Design Summary #1,Power,Value,0.761,20260918T181433_67ea77,,
Design Summary #1,Sample Size (n),Parameter,Sample Size (n),20260918T181433_67ea77,,
Design Summary #1,Sample Size (n),Value,101,20260918T181433_67ea77,,
Design Summary #1,Test Name,Parameter,Test Name,20260918T181433_67ea77,,
Design Summary #1,Test Name,Value,Ratio of Means (Crossover Design),20260918T181433_67ea77,,
Design Summary #1,Test Type,Parameter,Test Type,20260918T181433_67ea77,,
Design Summary #1,Test Type,Value,2-Sided,20260918T181433_67ea77,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260918T181433_67ea77,,
Design Summary #1,Type 1 Error (α),Value,0.026,20260918T181433_67ea77,,
Design Summary #2,Allocation Ratio (ntc/nct),Parameter,Allocation Ratio (ntc/nct),20260918T181433_67ea77,,
Design Summary #2,Allocation Ratio (ntc/nct),Value,1.1,20260918T181433_67ea77,,
Design Summary #2,Input Method,Parameter,Input Method,20260918T181433_67ea77,,
Design Summary #2,Input Method,Value,Individual Means,20260918T181433_67ea77,,
Design Summary #2,Mean Control (μc),Parameter,Mean Control (μc),20260918T181433_67ea77,,
Design Summary #2,Mean Control (μc),Value,2.1,20260918T181433_67ea77,,
Design Summary #2,Mean Treatment (μt),Parameter,Mean Treatment (μt),20260918T181433_67ea77,,
Design Summary #2,Mean Treatment (μt),Value,2.7,20260918T181433_67ea77,,
Design Summary #2,Sqrt. of MSE Log,Parameter,Sqrt. of MSE Log,20260918T181433_67ea77,,
Design Summary #2,Sqrt. of MSE Log,Value,0.6,20260918T181433_67ea77,,
Design Summary #2,Test Statistic,Parameter,Test Statistic,20260918T181433_67ea77,,
Design Summary #2,Test Statistic,Value,t,20260918T181433_67ea77,,
Design Summary #2,Under H0,Parameter,Under H0,20260918T181433_67ea77,,
Design Summary #2,Under H0,Value,1,20260918T181433_67ea77,,
Design Summary #2,Under H1,Parameter,Under H1,20260918T181433_67ea77,,
Design Summary #2,Under H1,Value,1.286,20260918T181433_67ea77,,
Design Summary #2,ρ = μt / μc,Parameter,ρ = μt / μc,20260918T181433_67ea77,,
Design Summary #2,ρ = μt / μc,Value,,20260918T181433_67ea77,,
Plan #1,Control Arm,Parameter,Control Arm,20260918T181433_67ea77,,
Plan #1,Control Arm,Value,Ctrl,20260918T181433_67ea77,,
Plan #1,Phase,Parameter,Phase,20260918T181433_67ea77,,
Plan #1,Phase,Value,3,20260918T181433_67ea77,,
Plan #1,Study Objective,Parameter,Study Objective,20260918T181433_67ea77,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260918T181433_67ea77,,
Plan #1,Target Population,Parameter,Target Population,20260918T181433_67ea77,,
Plan #1,Target Population,Value,Adult,20260918T181433_67ea77,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260918T181433_67ea77,,
Plan #1,Treatment Arm,Value,EXP,20260918T181433_67ea77,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260918T181433_67ea77,,
Plan #2,Endpoint Name,Value,EPCont,20260918T181433_67ea77,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260918T181433_67ea77,,
Plan #2,Endpoint Type,Value,Continuous,20260918T181433_67ea77,,
Plan #2,Follow-up Time (Week),Parameter,Follow-up Time (Week),20260918T181433_67ea77,,
Plan #2,Follow-up Time (Week),Value,1,20260918T181433_67ea77,,
Plan #2,Priority,Parameter,Priority,20260918T181433_67ea77,,
Plan #2,Priority,Value,Primary,20260918T181433_67ea77,,
Sample Size Information,Control (n_c),Parameter,Control (n_c),20260918T181433_67ea77,,
Sample Size Information,Control (n_c),Value,48,20260918T181433_67ea77,,
Sample Size Information,Sample Size (n),Parameter,Sample Size (n),20260918T181433_67ea77,,
Sample Size Information,Sample Size (n),Value,101,20260918T181433_67ea77,,
Sample Size Information,Treatment (n_t),Parameter,Treatment (n_t),20260918T181433_67ea77,,
Sample Size Information,Treatment (n_t),Value,53,20260918T181433_67ea77,,
Summary,Narrative,Text,The study will have 76.103% power to establish Superiority of the treatment group over the control group given a total sample size of 101. This test is based on a 2-Sided ratio of means test for a 2x2 crossover design for continuous response data with significance level 0.026 and allocation ratio 1.1. The treatment group mean is 2.7 and the control group mean is 2.1. This test assumes root mean squared error of the log ratio equal to 0.6.,20260918T181433_67ea77,,
