TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260902T104716_fdeefb,,
Design Summary,Allocation Ratio (R=nt/nc),value,1.112,20260902T104716_fdeefb,,
Design Summary,AR_TV (%),Test,AR_TV (%),20260902T104716_fdeefb,,
Design Summary,AR_TV (%),value,31.65285,20260902T104716_fdeefb,,
Design Summary,Control Proportion (%),Test,Control Proportion (%),20260902T104716_fdeefb,,
Design Summary,Control Proportion (%),value,22,20260902T104716_fdeefb,,
Design Summary,DC_LRV (%),Test,DC_LRV (%),20260902T104716_fdeefb,,
Design Summary,DC_LRV (%),value,82.652355,20260902T104716_fdeefb,,
Design Summary,Method,Test,Method,20260902T104716_fdeefb,,
Design Summary,Method,value,Frequentist,20260902T104716_fdeefb,,
Design Summary,Sample Size (n),Test,Sample Size (n),20260902T104716_fdeefb,,
Design Summary,Sample Size (n),value,92,20260902T104716_fdeefb,,
Design Summary,Test Name,Test,Test Name,20260902T104716_fdeefb,,
Design Summary,Test Name,value,Difference of Proportions,20260902T104716_fdeefb,,
Design Summary,Treatment Proportion LRV (%),Test,Treatment Proportion LRV (%),20260902T104716_fdeefb,,
Design Summary,Treatment Proportion LRV (%),value,55.3256,20260902T104716_fdeefb,,
Design Summary,Treatment Proportion TV (%),Test,Treatment Proportion TV (%),20260902T104716_fdeefb,,
Design Summary,Treatment Proportion TV (%),value,65,20260902T104716_fdeefb,,
Design Summary,Treatment Proportion UIV (%),Test,Treatment Proportion UIV (%),20260902T104716_fdeefb,,
Design Summary,Treatment Proportion UIV (%),value,42.85623,20260902T104716_fdeefb,,
Go/Stop Calculation,44,Control Sample Size,44,20260902T104716_fdeefb,,
Go/Stop Calculation,44,LRV (δ),0.333,20260902T104716_fdeefb,,
Go/Stop Calculation,44,Treatment Sample Size,48,20260902T104716_fdeefb,,
Go/Stop Calculation,44,TV (δ),0.43,20260902T104716_fdeefb,,
Plan #1,Control Arm,Parameter,Control Arm,20260902T104716_fdeefb,,
Plan #1,Control Arm,Value,Ctrl,20260902T104716_fdeefb,,
Plan #1,Phase,Parameter,Phase,20260902T104716_fdeefb,,
Plan #1,Phase,Value,3,20260902T104716_fdeefb,,
Plan #1,Study Objective,Parameter,Study Objective,20260902T104716_fdeefb,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260902T104716_fdeefb,,
Plan #1,Target Population,Parameter,Target Population,20260902T104716_fdeefb,,
Plan #1,Target Population,Value,Adult,20260902T104716_fdeefb,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260902T104716_fdeefb,,
Plan #1,Treatment Arm,Value,EXP,20260902T104716_fdeefb,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260902T104716_fdeefb,,
Plan #2,Endpoint Name,Value,EPBin,20260902T104716_fdeefb,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260902T104716_fdeefb,,
Plan #2,Endpoint Type,Value,Binary,20260902T104716_fdeefb,,
Plan #2,Priority,Parameter,Priority,20260902T104716_fdeefb,,
Plan #2,Priority,Value,Primary,20260902T104716_fdeefb,,
