TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,AR_LRV (%),Test,AR_LRV (%),20260902T133537_797bf9,,
Design Summary,AR_LRV (%),value,22,20260902T133537_797bf9,,
Design Summary,DC_TV (%),Test,DC_TV (%),20260902T133537_797bf9,,
Design Summary,DC_TV (%),value,83,20260902T133537_797bf9,,
Design Summary,Lower Ref. Value (LRV),Test,Lower Ref. Value (LRV),20260902T133537_797bf9,,
Design Summary,Lower Ref. Value (LRV),value,6.6658,20260902T133537_797bf9,,
Design Summary,Method,Test,Method,20260902T133537_797bf9,,
Design Summary,Method,value,Frequentist,20260902T133537_797bf9,,
Design Summary,Number of Analyses,Test,Number of Analyses,20260902T133537_797bf9,,
Design Summary,Number of Analyses,value,2,20260902T133537_797bf9,,
Design Summary,Sample Size (n),Test,Sample Size (n),20260902T133537_797bf9,,
Design Summary,Sample Size (n),value,123,20260902T133537_797bf9,,
Design Summary,Standard Deviation,Test,Standard Deviation,20260902T133537_797bf9,,
Design Summary,Standard Deviation,value,20,20260902T133537_797bf9,,
Design Summary,Target Value (TV),Test,Target Value (TV),20260902T133537_797bf9,,
Design Summary,Target Value (TV),value,8.963,20260902T133537_797bf9,,
Design Summary,Test Name,Test,Test Name,20260902T133537_797bf9,,
Design Summary,Test Name,value,Single Mean,20260902T133537_797bf9,,
Design Summary,User Interest Value (UIV),Test,User Interest Value (UIV),20260902T133537_797bf9,,
Design Summary,User Interest Value (UIV),value,3.321,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,LRV (µ),Parameter,LRV (µ),20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,LRV (µ),Value,6.666,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,LRV (µ),With Interim (%),22,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,LRV (µ),Without Interim (%),22,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,TV (µ),Parameter,TV (µ),20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,TV (µ),Value,8.963,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,TV (µ),With Interim (%),2.038,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,TV (µ),Without Interim (%),2.038,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,UIV (µ),Parameter,UIV (µ),20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,UIV (µ),Value,3.321,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,UIV (µ),With Interim (%),86.051,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #1,UIV (µ),Without Interim (%),86.05,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Amber (%),76.706,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Amber (%),76.706,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Green (%),1.294,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Green (%),1.294,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Green or Amber (%),78,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Green or Amber (%),78,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Interim?,With,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Interim?,Without,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Parameter,LRV (µ),20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Parameter,LRV (µ),20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Red (%),22,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Red (%),22,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Sample Size,122.909,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Sample Size,123,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Value,6.666,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,LRV (µ),Value,6.666,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Amber (%),80.962,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Amber (%),80.962,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Green (%),17,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Green (%),17,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Green or Amber (%),97.962,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Green or Amber (%),97.962,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Interim?,With,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Interim?,Without,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Parameter,TV (µ),20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Parameter,TV (µ),20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Red (%),2.038,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Red (%),2.038,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Sample Size,122.998,20260902T133537_797bf9,,
Interim Analysis Risk Evaluation #2,TV (µ),Sample Size,123,20260902T133537_797bf9,,
