TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
"Average Sample Size, Dropouts and Analysis Times",%,Analysis #,%,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Analysis Time (Week),—,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Completers (s),—,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Dropouts (d),—,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Pipeline (n-s-d),—,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Sample Size (n),—,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",%,Efficacy (%),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",%,Futility (%),96,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Analysis #,1,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Analysis Time (Week),14.843,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Completers (s),23,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Dropouts (d),10.93,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Pipeline (n-s-d),77.07,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Sample Size (n),111,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Efficacy (%),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",1,Futility (%),50,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Analysis #,2,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Analysis Time (Week),17.307,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Completers (s),49,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Dropouts (d),23.522,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Pipeline (n-s-d),38.478,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Sample Size (n),111,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Efficacy (%),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",2,Futility (%),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Analysis #,3,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Analysis Time (Week),18.4,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Completers (s),63,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Dropouts (d),30.174,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Pipeline (n-s-d),17.826,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Sample Size (n),111,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Efficacy (%),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",3,Futility (%),46,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Analysis #,4,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Analysis Time (Week),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Completers (s),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Dropouts (d),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Pipeline (n-s-d),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Sample Size (n),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Efficacy (%),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",4,Futility (%),0,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Analysis #,Average,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Analysis Time (Week),16.47,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Completers (s),41.4,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Dropouts (d),19.5,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Pipeline (n-s-d),50.1,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Sample Size (n),111,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Efficacy (%),—,20260825T144526_da9aaf,,
"Average Sample Size, Dropouts and Analysis Times",Average,Futility (%),—,20260825T144526_da9aaf,,
Enrollment #1,1,Enrollment Rate (per Week),10.95,20260825T144526_da9aaf,,
Enrollment #1,1,Period,1,20260825T144526_da9aaf,,
