TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Average Sample Size and Analysis Times,1,Analysis #,1,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,1,Average Analysis Time (Week),3.244,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,1,Average Sample Size (n),33,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,2,Analysis #,2,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,2,Average Analysis Time (Week),7.246,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,2,Average Sample Size (n),73,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,3,Analysis #,3,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,3,Average Analysis Time (Week),9.547,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,3,Average Sample Size (n),97.284,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,4,Analysis #,4,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,4,Average Analysis Time (Week),11.628,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,4,Average Sample Size (n),122.184,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,Average,Analysis #,Average,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,Average,Average Analysis Time (Week),9.072,20260813T162120_3e171d,,
Average Sample Size and Analysis Times,Average,Average Sample Size (n),93.4,20260813T162120_3e171d,,
Enrollment #1,1,Enrollment Rate (per Week),9.9998,20260813T162120_3e171d,,
Enrollment #1,1,Period,1,20260813T162120_3e171d,,
Enrollment #1,1,Starting At Time (Week),0,20260813T162120_3e171d,,
Enrollment #2,Distribution,Parameter,Distribution,20260813T162120_3e171d,,
Enrollment #2,Distribution,Value,Uniform,20260813T162120_3e171d,,
Enrollment #2,Total Accrual Duration (Week),Parameter,Total Accrual Duration (Week),20260813T162120_3e171d,,
Enrollment #2,Total Accrual Duration (Week),Value,11.1,20260813T162120_3e171d,,
Plan #1,Control Arm,Parameter,Control Arm,20260813T162120_3e171d,,
Plan #1,Control Arm,Value,Control,20260813T162120_3e171d,,
Plan #1,Phase,Parameter,Phase,20260813T162120_3e171d,,
Plan #1,Phase,Value,3,20260813T162120_3e171d,,
Plan #1,Study Objective,Parameter,Study Objective,20260813T162120_3e171d,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260813T162120_3e171d,,
Plan #1,Target Population,Parameter,Target Population,20260813T162120_3e171d,,
Plan #1,Target Population,Value,Adult,20260813T162120_3e171d,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260813T162120_3e171d,,
Plan #1,Treatment Arm,Value,EXP,20260813T162120_3e171d,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260813T162120_3e171d,,
Plan #2,Endpoint Name,Value,EPCont,20260813T162120_3e171d,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260813T162120_3e171d,,
Plan #2,Endpoint Type,Value,Continuous,20260813T162120_3e171d,,
Plan #2,Priority,Parameter,Priority,20260813T162120_3e171d,,
Plan #2,Priority,Value,Primary,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,%,—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Analysis #,%,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Count,—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Efficacy,30,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Efficacy p-value,—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Futility,70,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Futility CP,—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Sample Size (n),—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,%,19,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Analysis #,1,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Count,19,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Efficacy,0,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Efficacy p-value,NA,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Futility,19,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Futility CP,0.446,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Sample Size (n),33,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,%,0,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Analysis #,2,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Count,0,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Efficacy,0,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Efficacy p-value,0,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Futility,0,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Futility CP,NA,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Sample Size (n),73,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,%,43,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Analysis #,3,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Count,43,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Efficacy,2,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Efficacy p-value,0.001,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Futility,41,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Futility CP,0.452,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Sample Size (n),94,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,%,38,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,Analysis #,4,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,Count,38,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,Efficacy,28,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,Efficacy p-value,0.076,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,Futility,10,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,Futility CP,NA,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,4,Sample Size (n),111,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,%,—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,Analysis #,Total,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,Count,100,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,Efficacy,30,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,Efficacy p-value,—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,Futility,70,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,Futility CP,—,20260813T162120_3e171d,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,Total,Sample Size (n),—,20260813T162120_3e171d,,
Simulation Summary #1,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260813T162120_3e171d,,
Simulation Summary #1,Allocation Ratio (nt/nc),Value,1.95,20260813T162120_3e171d,,
Simulation Summary #1,Average Power at Termination,Parameter,Average Power at Termination,20260813T162120_3e171d,,
Simulation Summary #1,Average Power at Termination,Value,0.3,20260813T162120_3e171d,,
Simulation Summary #1,Hypothesis,Parameter,Hypothesis,20260813T162120_3e171d,,
Simulation Summary #1,Hypothesis,Value,Superiority,20260813T162120_3e171d,,
Simulation Summary #1,Number of Interims,Parameter,Number of Interims,20260813T162120_3e171d,,
Simulation Summary #1,Number of Interims,Value,3,20260813T162120_3e171d,,
Simulation Summary #1,Randomization Method,Parameter,Randomization Method,20260813T162120_3e171d,,
Simulation Summary #1,Randomization Method,Value,Complete Randomization Design,20260813T162120_3e171d,,
Simulation Summary #1,Sample Size (n),Parameter,Sample Size (n),20260813T162120_3e171d,,
Simulation Summary #1,Sample Size (n),Value,111,20260813T162120_3e171d,,
Simulation Summary #1,Test Name,Parameter,Test Name,20260813T162120_3e171d,,
Simulation Summary #1,Test Name,Value,Difference of Means (Parallel Design),20260813T162120_3e171d,,
Simulation Summary #1,Test Statistic,Parameter,Test Statistic,20260813T162120_3e171d,,
Simulation Summary #1,Test Statistic,Value,t,20260813T162120_3e171d,,
Simulation Summary #1,Test Type,Parameter,Test Type,20260813T162120_3e171d,,
Simulation Summary #1,Test Type,Value,1-Sided,20260813T162120_3e171d,,
Simulation Summary #1,Variance,Parameter,Variance,20260813T162120_3e171d,,
Simulation Summary #1,Variance,Value,Equal,20260813T162120_3e171d,,
Simulation Summary #2,Adapt At Analysis #,Parameter,Adapt At Analysis #,20260813T162120_3e171d,,
Simulation Summary #2,Adapt At Analysis #,Value,2,20260813T162120_3e171d,,
Simulation Summary #2,Adaptation Method,Parameter,Adaptation Method,20260813T162120_3e171d,,
Simulation Summary #2,Adaptation Method,Value,CHW,20260813T162120_3e171d,,
Simulation Summary #2,CP Computation Based On,Parameter,CP Computation Based On,20260813T162120_3e171d,,
Simulation Summary #2,CP Computation Based On,Value,Design δ/σ,20260813T162120_3e171d,,
Simulation Summary #2,Enrollment Rate After Adaptation,Parameter,Enrollment Rate After Adaptation,20260813T162120_3e171d,,
Simulation Summary #2,Enrollment Rate After Adaptation,Value,Use Multiplier,20260813T162120_3e171d,,
Simulation Summary #2,Maximum Sample Size If Adapt,Parameter,Maximum Sample Size If Adapt,20260813T162120_3e171d,,
Simulation Summary #2,Maximum Sample Size If Adapt,Value,,20260813T162120_3e171d,,
Simulation Summary #2,Maximum Test Statistic,Parameter,Maximum Test Statistic,20260813T162120_3e171d,,
Simulation Summary #2,Maximum Test Statistic,Value,1.8888,20260813T162120_3e171d,,
Simulation Summary #2,Minimum Test Statistic,Parameter,Minimum Test Statistic,20260813T162120_3e171d,,
Simulation Summary #2,Minimum Test Statistic,Value,0.9865,20260813T162120_3e171d,,
Simulation Summary #2,Multiplier,Parameter,Multiplier,20260813T162120_3e171d,,
Simulation Summary #2,Multiplier,Value,1.23,20260813T162120_3e171d,,
Simulation Summary #2,Multiplier for Enrollment Rate After Adaptation,Parameter,Multiplier for Enrollment Rate After Adaptation,20260813T162120_3e171d,,
Simulation Summary #2,Multiplier for Enrollment Rate After Adaptation,Value,1.2,20260813T162120_3e171d,,
Simulation Summary #2,Promising Zone Scale,Parameter,Promising Zone Scale,20260813T162120_3e171d,,
Simulation Summary #2,Promising Zone Scale,Value,Test Statistic,20260813T162120_3e171d,,
Simulation Summary #2,Target CP,Parameter,Target CP,20260813T162120_3e171d,,
Simulation Summary #2,Target CP,Value,0.923,20260813T162120_3e171d,,
Simulation Summary #2,Total,Parameter,Total,20260813T162120_3e171d,,
Simulation Summary #2,Total,Value,136,20260813T162120_3e171d,,
Simulation Summary #2,Upper Limit on Study Duration (Week),Parameter,Upper Limit on Study Duration (Week),20260813T162120_3e171d,,
Simulation Summary #2,Upper Limit on Study Duration (Week),Value,55.6586,20260813T162120_3e171d,,
Simulation Summary #3,Dropout Distribution,Parameter,Dropout Distribution,20260813T162120_3e171d,,
Simulation Summary #3,Dropout Distribution,Value,Binomial,20260813T162120_3e171d,,
Simulation Summary #3,Follow-up Time (Week),Parameter,Follow-up Time (Week),20260813T162120_3e171d,,
Simulation Summary #3,Follow-up Time (Week),Value,0,20260813T162120_3e171d,,
Simulation Summary #3,Input Method,Parameter,Input Method,20260813T162120_3e171d,,
Simulation Summary #3,Input Method,Value,Individual Means,20260813T162120_3e171d,,
Simulation Summary #3,Mean Control (μc),Parameter,Mean Control (μc),20260813T162120_3e171d,,
Simulation Summary #3,Mean Control (μc),Value,0.266,20260813T162120_3e171d,,
Simulation Summary #3,Mean Treatment (μt),Parameter,Mean Treatment (μt),20260813T162120_3e171d,,
Simulation Summary #3,Mean Treatment (μt),Value,0.5555,20260813T162120_3e171d,,
Simulation Summary #3,Response Distribution,Parameter,Response Distribution,20260813T162120_3e171d,,
Simulation Summary #3,Response Distribution,Value,Normal,20260813T162120_3e171d,,
Simulation Summary #3,Standard Deviation Control (σc),Parameter,Standard Deviation Control (σc),20260813T162120_3e171d,,
Simulation Summary #3,Standard Deviation Control (σc),Value,1.77,20260813T162120_3e171d,,
Simulation Summary #3,Standard Deviation Treatment (σt),Parameter,Standard Deviation Treatment (σt),20260813T162120_3e171d,,
Simulation Summary #3,Standard Deviation Treatment (σt),Value,1.77,20260813T162120_3e171d,,
Simulation Summary #4,Number of Simulations Run,Parameter,Number of Simulations Run,20260813T162120_3e171d,,
Simulation Summary #4,Number of Simulations Run,Value,100,20260813T162120_3e171d,,
Simulation Summary #4,Random Number Seed,Parameter,Random Number Seed,20260813T162120_3e171d,,
Simulation Summary #4,Random Number Seed,Value,Fixed,20260813T162120_3e171d,,
Simulation Summary #4,Starting Seed,Parameter,Starting Seed,20260813T162120_3e171d,,
Simulation Summary #4,Starting Seed,Value,100,20260813T162120_3e171d,,
Simulation Summary #4,Total Number of Simulations,Parameter,Total Number of Simulations,20260813T162120_3e171d,,
Simulation Summary #4,Total Number of Simulations,Value,100,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,1,Analysis #,1,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,1,Analysis Spacing (%) Info,29.487179,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,1,Incremental Weight,29.487179,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,2,Analysis #,2,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,2,Analysis Spacing (%) Info,65.384615,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,2,Incremental Weight,35.897436,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,3,Analysis #,3,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,3,Analysis Spacing (%) Info,84.615385,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,3,Incremental Weight,19.23077,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,4,Analysis #,4,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,4,Analysis Spacing (%) Info,100,20260813T162120_3e171d,,
Weights used in Test Statistic Computation,4,Incremental Weight,15.384615,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Average Sample Size,93.4,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Column %,100,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Count,30,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Count,70,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Count,100,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Row %,30,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Row %,70,20260813T162120_3e171d,,
Zone-wise Averages,All Trials,Zone,All Trials,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Average Sample Size,0,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Column %,0,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Count,0,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Count,0,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Count,0,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Row %,0,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Row %,0,20260813T162120_3e171d,,
Zone-wise Averages,Efficacy,Zone,Efficacy,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Average Sample Size,109,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Column %,17,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Count,17,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Count,0,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Count,17,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Row %,100,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Row %,0,20260813T162120_3e171d,,
Zone-wise Averages,Favorable,Zone,Favorable,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Average Sample Size,33,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Column %,19,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Count,0,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Count,19,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Count,19,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Row %,0,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Row %,100,20260813T162120_3e171d,,
Zone-wise Averages,Futility,Zone,Futility,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Average Sample Size,133.053,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Column %,19,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Count,9,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Count,10,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Count,19,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Row %,47.368,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Row %,52.632,20260813T162120_3e171d,,
Zone-wise Averages,Promising,Zone,Promising,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Average Sample Size,96.267,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Column %,45,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Count,4,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Count,41,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Count,45,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Row %,8.889,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Row %,91.111,20260813T162120_3e171d,,
Zone-wise Averages,Unfavorable,Zone,Unfavorable,20260813T162120_3e171d,,
Zone-wise Percentiles,25,All Trials,94,20260813T162120_3e171d,,
Zone-wise Percentiles,25,Efficacy Zone,0,20260813T162120_3e171d,,
Zone-wise Percentiles,25,Favorable Zone,111,20260813T162120_3e171d,,
Zone-wise Percentiles,25,Futility Zone,33,20260813T162120_3e171d,,
Zone-wise Percentiles,25,Percentile (%),25,20260813T162120_3e171d,,
Zone-wise Percentiles,25,Promising Zone,136,20260813T162120_3e171d,,
Zone-wise Percentiles,25,Unfavorable Zone,94,20260813T162120_3e171d,,
Zone-wise Percentiles,5,All Trials,33,20260813T162120_3e171d,,
Zone-wise Percentiles,5,Efficacy Zone,0,20260813T162120_3e171d,,
Zone-wise Percentiles,5,Favorable Zone,94,20260813T162120_3e171d,,
Zone-wise Percentiles,5,Futility Zone,33,20260813T162120_3e171d,,
