TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,accrDuration,4.133,20260825T144526_da9aaf,,
Accrual and Study Duration,Expected H0,params,Expected H0,20260825T144526_da9aaf,,
Accrual and Study Duration,Expected H0,studyDuration,14.791,20260825T144526_da9aaf,,
Accrual and Study Duration,Expected H1,accrDuration,5.424,20260825T144526_da9aaf,,
Accrual and Study Duration,Expected H1,params,Expected H1,20260825T144526_da9aaf,,
Accrual and Study Duration,Expected H1,studyDuration,16.082,20260825T144526_da9aaf,,
Accrual and Study Duration,Maximum,accrDuration,5.9,20260825T144526_da9aaf,,
Accrual and Study Duration,Maximum,params,Maximum,20260825T144526_da9aaf,,
Accrual and Study Duration,Maximum,studyDuration,16.558,20260825T144526_da9aaf,,
Accrual and Study Duration,row_0,accrDuration,Accrual Duration (Week),20260825T144526_da9aaf,,
Accrual and Study Duration,row_0,params,,20260825T144526_da9aaf,,
Accrual and Study Duration,row_0,studyDuration,Study Duration (Week),20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis #,1,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Spacing (%) Info,30.769,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Time (Week),12.558,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Completers (s),16,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Dropouts (d),3,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Efficacy,0,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Efficacy,0,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0.315,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0.046,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Pipeline (n-s-d),40,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Sample Size (n),59,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis #,2,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Spacing (%) Info,65.385,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Time (Week),14.558,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Completers (s),34,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Dropouts (d),5,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Efficacy,0,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Efficacy,0.042,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Futility,0,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Futility,0,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Pipeline (n-s-d),20,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Sample Size (n),59,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Analysis #,3,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Analysis Spacing (%) Info,84.615,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Analysis Time (Week),15.658,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Completers (s),44,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Dropouts (d),6,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Efficacy,0,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Efficacy,0.063,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Futility,0.564,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Futility,0.167,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Pipeline (n-s-d),9,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",3,Sample Size (n),59,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Analysis #,4,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Analysis Spacing (%) Info,100,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Analysis Time (Week),16.558,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Completers (s),52,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Dropouts (d),7,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Efficacy,0.064,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Efficacy,0.619,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Futility,0.057,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Futility,0.062,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Pipeline (n-s-d),0,20260825T144526_da9aaf,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",4,Sample Size (n),59,20260825T144526_da9aaf,,
Design Summary #1,Attained Type 1 Error (α),Parameter,Attained Type 1 Error (α),20260825T144526_da9aaf,,
Design Summary #1,Attained Type 1 Error (α),Value,0.064,20260825T144526_da9aaf,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260825T144526_da9aaf,,
Design Summary #1,Hypothesis,Value,Superiority,20260825T144526_da9aaf,,
Design Summary #1,Number of Interims,Parameter,Number of Interims,20260825T144526_da9aaf,,
Design Summary #1,Number of Interims,Value,3,20260825T144526_da9aaf,,
Design Summary #1,Power,Parameter,Power,20260825T144526_da9aaf,,
Design Summary #1,Power,Value,0.724,20260825T144526_da9aaf,,
Design Summary #1,Test Name,Parameter,Test Name,20260825T144526_da9aaf,,
Design Summary #1,Test Name,Value,Odds Ratio of Proportions (Parallel Design),20260825T144526_da9aaf,,
Design Summary #1,Test Type,Parameter,Test Type,20260825T144526_da9aaf,,
Design Summary #1,Test Type,Value,1-Sided,20260825T144526_da9aaf,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260825T144526_da9aaf,,
Design Summary #1,Type 1 Error (α),Value,0.07564,20260825T144526_da9aaf,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260825T144526_da9aaf,,
Design Summary #2,Allocation Ratio (nt/nc),Value,0.99,20260825T144526_da9aaf,,
