TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Critical Points,Lower Critical Point,Parameter,Lower Critical Point,20260918T002118_f656a0,,
Critical Points,Lower Critical Point,Value,-1.984,20260918T002118_f656a0,,
Critical Points,Upper Critical Point,Parameter,Upper Critical Point,20260918T002118_f656a0,,
Critical Points,Upper Critical Point,Value,1.984,20260918T002118_f656a0,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260918T002118_f656a0,,
Design Summary #1,Hypothesis,Value,Equivalence,20260918T002118_f656a0,,
Design Summary #1,Power,Parameter,Power,20260918T002118_f656a0,,
Design Summary #1,Power,Value,0.9,20260918T002118_f656a0,,
Design Summary #1,Sample Size (n),Parameter,Sample Size (n),20260918T002118_f656a0,,
Design Summary #1,Sample Size (n),Value,100,20260918T002118_f656a0,,
Design Summary #1,Test Name,Parameter,Test Name,20260918T002118_f656a0,,
Design Summary #1,Test Name,Value,Difference of Means (Crossover Design),20260918T002118_f656a0,,
Design Summary #1,Test Type,Parameter,Test Type,20260918T002118_f656a0,,
Design Summary #1,Test Type,Value,2-Sided,20260918T002118_f656a0,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260918T002118_f656a0,,
Design Summary #1,Type 1 Error (α),Value,0.025,20260918T002118_f656a0,,
Design Summary #2,Allocation Ratio (ntc/nct),Parameter,Allocation Ratio (ntc/nct),20260918T002118_f656a0,,
Design Summary #2,Allocation Ratio (ntc/nct),Value,1,20260918T002118_f656a0,,
Design Summary #2,Difference of Means (δ1 = μt - μc),Parameter,Difference of Means (δ1 = μt - μc),20260918T002118_f656a0,,
Design Summary #2,Difference of Means (δ1 = μt - μc),Value,4.037,20260918T002118_f656a0,,
Design Summary #2,Input Method,Parameter,Input Method,20260918T002118_f656a0,,
Design Summary #2,Input Method,Value,Difference of Means,20260918T002118_f656a0,,
Design Summary #2,Lower Equivalence Limit (δL),Parameter,Lower Equivalence Limit (δL),20260918T002118_f656a0,,
Design Summary #2,Lower Equivalence Limit (δL),Value,0.4,20260918T002118_f656a0,,
Design Summary #2,Sqrt(MSE),Parameter,Sqrt(MSE),20260918T002118_f656a0,,
Design Summary #2,Sqrt(MSE),Value,1,20260918T002118_f656a0,,
Design Summary #2,Test Statistic,Parameter,Test Statistic,20260918T002118_f656a0,,
Design Summary #2,Test Statistic,Value,t,20260918T002118_f656a0,,
Design Summary #2,Under H01,Parameter,Under H01,20260918T002118_f656a0,,
Design Summary #2,Under H01,Value,0.4,20260918T002118_f656a0,,
Design Summary #2,Under H02,Parameter,Under H02,20260918T002118_f656a0,,
Design Summary #2,Under H02,Value,4.5,20260918T002118_f656a0,,
Design Summary #2,Under H1,Parameter,Under H1,20260918T002118_f656a0,,
Design Summary #2,Under H1,Value,4.037,20260918T002118_f656a0,,
Design Summary #2,Upper Equivalence Limit (δU),Parameter,Upper Equivalence Limit (δU),20260918T002118_f656a0,,
Design Summary #2,Upper Equivalence Limit (δU),Value,4.5,20260918T002118_f656a0,,
Design Summary #2,δ = μt - μc,Parameter,δ = μt - μc,20260918T002118_f656a0,,
Design Summary #2,δ = μt - μc,Value,,20260918T002118_f656a0,,
Plan #1,Control Arm,Parameter,Control Arm,20260918T002118_f656a0,,
Plan #1,Control Arm,Value,Ctrl,20260918T002118_f656a0,,
Plan #1,Phase,Parameter,Phase,20260918T002118_f656a0,,
Plan #1,Phase,Value,3,20260918T002118_f656a0,,
Plan #1,Study Objective,Parameter,Study Objective,20260918T002118_f656a0,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260918T002118_f656a0,,
Plan #1,Target Population,Parameter,Target Population,20260918T002118_f656a0,,
Plan #1,Target Population,Value,Adult,20260918T002118_f656a0,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260918T002118_f656a0,,
Plan #1,Treatment Arm,Value,EXP,20260918T002118_f656a0,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260918T002118_f656a0,,
Plan #2,Endpoint Name,Value,EPCont,20260918T002118_f656a0,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260918T002118_f656a0,,
Plan #2,Endpoint Type,Value,Continuous,20260918T002118_f656a0,,
Plan #2,Follow-up Time (Day),Parameter,Follow-up Time (Day),20260918T002118_f656a0,,
Plan #2,Follow-up Time (Day),Value,1,20260918T002118_f656a0,,
Plan #2,Priority,Parameter,Priority,20260918T002118_f656a0,,
Plan #2,Priority,Value,Primary,20260918T002118_f656a0,,
Sample Size Information,Control (n_c),Parameter,Control (n_c),20260918T002118_f656a0,,
Sample Size Information,Control (n_c),Value,50,20260918T002118_f656a0,,
Sample Size Information,Sample Size (n),Parameter,Sample Size (n),20260918T002118_f656a0,,
Sample Size Information,Sample Size (n),Value,100,20260918T002118_f656a0,,
Sample Size Information,Treatment (n_t),Parameter,Treatment (n_t),20260918T002118_f656a0,,
Sample Size Information,Treatment (n_t),Value,50,20260918T002118_f656a0,,
