TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Critical Points,Critical Point,Parameter,Critical Point,20260730T182112_f94aec,,
Critical Points,Critical Point,Value,3.864,20260730T182112_f94aec,,
Design Summary #1,Attained Type 1 Error (α),Parameter,Attained Type 1 Error (α),20260730T182112_f94aec,,
Design Summary #1,Attained Type 1 Error (α),Value,0,20260730T182112_f94aec,,
Design Summary #1,Power,Parameter,Power,20260730T182112_f94aec,,
Design Summary #1,Power,Value,0.85,20260730T182112_f94aec,,
Design Summary #1,Test Name,Parameter,Test Name,20260730T182112_f94aec,,
Design Summary #1,Test Name,Value,Ratio of Negative Binomial Rates (Parallel Design),20260730T182112_f94aec,,
Design Summary #1,Test Type,Parameter,Test Type,20260730T182112_f94aec,,
Design Summary #1,Test Type,Value,1-Sided,20260730T182112_f94aec,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260730T182112_f94aec,,
Design Summary #1,Type 1 Error (α),Value,NA,20260730T182112_f94aec,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260730T182112_f94aec,,
Design Summary #2,Allocation Ratio (nt/nc),Value,1.5,20260730T182112_f94aec,,
Design Summary #2,Follow-Up time (D) (Day),Parameter,Follow-Up time (D) (Day),20260730T182112_f94aec,,
Design Summary #2,Follow-Up time (D) (Day),Value,2.45,20260730T182112_f94aec,,
Design Summary #2,Rate Under Control (λc),Parameter,Rate Under Control (λc),20260730T182112_f94aec,,
Design Summary #2,Rate Under Control (λc),Value,0.211,20260730T182112_f94aec,,
Design Summary #2,Rate Under Treatment (λt),Parameter,Rate Under Treatment (λt),20260730T182112_f94aec,,
Design Summary #2,Rate Under Treatment (λt),Value,0.6752,20260730T182112_f94aec,,
Design Summary #2,Shape Control (γc),Parameter,Shape Control (γc),20260730T182112_f94aec,,
Design Summary #2,Shape Control (γc),Value,1.5,20260730T182112_f94aec,,
Design Summary #2,Shape Treatment (γt),Parameter,Shape Treatment (γt),20260730T182112_f94aec,,
Design Summary #2,Shape Treatment (γt),Value,1,20260730T182112_f94aec,,
Design Summary #2,Under H0,Parameter,Under H0,20260730T182112_f94aec,,
Design Summary #2,Under H0,Value,1,20260730T182112_f94aec,,
Design Summary #2,Under H1,Parameter,Under H1,20260730T182112_f94aec,,
Design Summary #2,Under H1,Value,3.2,20260730T182112_f94aec,,
Design Summary #2,ρ1 = λt / λc,Parameter,ρ1 = λt / λc,20260730T182112_f94aec,,
Design Summary #2,ρ1 = λt / λc,Value,,20260730T182112_f94aec,,
Plan #1,Control Arm,Parameter,Control Arm,20260730T182112_f94aec,,
Plan #1,Control Arm,Value,Crt Arm,20260730T182112_f94aec,,
Plan #1,Phase,Parameter,Phase,20260730T182112_f94aec,,
Plan #1,Phase,Value,3,20260730T182112_f94aec,,
Plan #1,Study Objective,Parameter,Study Objective,20260730T182112_f94aec,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260730T182112_f94aec,,
Plan #1,Target Population,Parameter,Target Population,20260730T182112_f94aec,,
Plan #1,Target Population,Value,Adult,20260730T182112_f94aec,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260730T182112_f94aec,,
Plan #1,Treatment Arm,Value,EXP,20260730T182112_f94aec,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260730T182112_f94aec,,
Plan #2,Endpoint Name,Value,EP1,20260730T182112_f94aec,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260730T182112_f94aec,,
Plan #2,Endpoint Type,Value,Count,20260730T182112_f94aec,,
Plan #2,Follow-up Time (Day),Parameter,Follow-up Time (Day),20260730T182112_f94aec,,
Plan #2,Follow-up Time (Day),Value,5.5,20260730T182112_f94aec,,
Plan #2,Priority,Parameter,Priority,20260730T182112_f94aec,,
Plan #2,Priority,Value,Primary,20260730T182112_f94aec,,
Sample Size Information,Control (n_c),Parameter,Control (n_c),20260730T182112_f94aec,,
Sample Size Information,Control (n_c),Value,80,20260730T182112_f94aec,,
Sample Size Information,Sample Size (n),Parameter,Sample Size (n),20260730T182112_f94aec,,
Sample Size Information,Sample Size (n),Value,200,20260730T182112_f94aec,,
Sample Size Information,Treatment (n_t),Parameter,Treatment (n_t),20260730T182112_f94aec,,
Sample Size Information,Treatment (n_t),Value,120,20260730T182112_f94aec,,
Summary,Narrative,Text,"When the sample size is 200 in a study with desired power 0.85 and the response rates for Control group and Treatment group are 0.211 and 0.6752 respectively, the attained alpha will be $$5.540563392658626E-05|[[precisionGrp:probErrorRate]]$$!. The shape parameters for the two groups are 1.5 and 1 respectively. Here, the subjects from the two groups are followed up to 2.45 Days.",20260730T182112_f94aec,,
