TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260902T102526_4620aa,,
Design Summary,Allocation Ratio (R=nt/nc),value,1.255,20260902T102526_4620aa,,
Design Summary,AR_TV (%),Test,AR_TV (%),20260902T102526_4620aa,,
Design Summary,AR_TV (%),value,20.65,20260902T102526_4620aa,,
Design Summary,Control Mean,Test,Control Mean,20260902T102526_4620aa,,
Design Summary,Control Mean,value,6.8523,20260902T102526_4620aa,,
Design Summary,DC_LRV (%),Test,DC_LRV (%),20260902T102526_4620aa,,
Design Summary,DC_LRV (%),value,85.658,20260902T102526_4620aa,,
Design Summary,Method,Test,Method,20260902T102526_4620aa,,
Design Summary,Method,value,Bayesian,20260902T102526_4620aa,,
Design Summary,Normal Prior for Log Control,Test,Normal Prior for Log Control,20260902T102526_4620aa,,
Design Summary,Normal Prior for Log Control,value,,20260902T102526_4620aa,,
Design Summary,Normal Prior for Log Treatment,Test,Normal Prior for Log Treatment,20260902T102526_4620aa,,
Design Summary,Normal Prior for Log Treatment,value,,20260902T102526_4620aa,,
Design Summary,Prior Mean,Test,Prior Mean,20260902T102526_4620aa,,
Design Summary,Prior Mean,Test,Prior Mean,20260902T102526_4620aa,,
Design Summary,Prior Mean,value,6.558,20260902T102526_4620aa,,
Design Summary,Prior Mean,value,9.321,20260902T102526_4620aa,,
Design Summary,Prior Standard Deviation,Test,Prior Standard Deviation,20260902T102526_4620aa,,
Design Summary,Prior Standard Deviation,Test,Prior Standard Deviation,20260902T102526_4620aa,,
Design Summary,Prior Standard Deviation,value,45.85,20260902T102526_4620aa,,
Design Summary,Prior Standard Deviation,value,60.9958,20260902T102526_4620aa,,
Design Summary,Sample Size (n),Test,Sample Size (n),20260902T102526_4620aa,,
Design Summary,Sample Size (n),value,125,20260902T102526_4620aa,,
Design Summary,Standard Deviation,Test,Standard Deviation,20260902T102526_4620aa,,
Design Summary,Standard Deviation,value,3.4456,20260902T102526_4620aa,,
Design Summary,Test Name,Test,Test Name,20260902T102526_4620aa,,
Design Summary,Test Name,value,Ratio of Means,20260902T102526_4620aa,,
Design Summary,Treatment Mean LRV,Test,Treatment Mean LRV,20260902T102526_4620aa,,
Design Summary,Treatment Mean LRV,value,8.8888,20260902T102526_4620aa,,
Design Summary,Treatment Mean TV,Test,Treatment Mean TV,20260902T102526_4620aa,,
Design Summary,Treatment Mean TV,value,10.3215,20260902T102526_4620aa,,
Design Summary,Treatment Mean UIV,Test,Treatment Mean UIV,20260902T102526_4620aa,,
Design Summary,Treatment Mean UIV,value,5.8965,20260902T102526_4620aa,,
Go/Stop Calculation,55,Control Sample Size,55,20260902T102526_4620aa,,
Go/Stop Calculation,55,LRV (ρ),1.297,20260902T102526_4620aa,,
Go/Stop Calculation,55,Treatment Sample Size,70,20260902T102526_4620aa,,
Go/Stop Calculation,55,TV (ρ),1.506,20260902T102526_4620aa,,
Plan #1,Control Arm,Parameter,Control Arm,20260902T102526_4620aa,,
Plan #1,Control Arm,Value,Ctrl,20260902T102526_4620aa,,
Plan #1,Phase,Parameter,Phase,20260902T102526_4620aa,,
