TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Dose-wise Summary,Dose 1,Dose,Dose 1,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Dose Level (g),5,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Mean,8.72,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Mean,0.69,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Selection Probability (%),69,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Standard Deviation,6.213,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Standard Deviation,0.857,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,True Probability of Toxicity,0.07,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Dose,Dose 2,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Dose Level (g),6,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Mean,9.26,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Mean,4.24,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Selection Probability (%),22,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Standard Deviation,5.856,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Standard Deviation,2.164,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,True Probability of Toxicity,0.48,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Dose,Dose 3,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Dose Level (g),7,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Mean,6.52,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Mean,3.5,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Selection Probability (%),7,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Standard Deviation,4.601,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Standard Deviation,1.578,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,True Probability of Toxicity,0.55,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Dose,Dose 4,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Dose Level (g),8,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Mean,1.54,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Mean,0.97,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Selection Probability (%),0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Standard Deviation,2.965,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Standard Deviation,1.597,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,True Probability of Toxicity,0.61,20260807T132711_2497eb,,
MTD Summary,5,Mean,0.343,20260807T132711_2497eb,,
MTD Summary,5,Mean,0.657,20260807T132711_2497eb,,
MTD Summary,5,Mean Squared Error,0.054,20260807T132711_2497eb,,
MTD Summary,5,Probability of No Selection (%),2,20260807T132711_2497eb,,
MTD Summary,5,Probability of Selected Dose Over MTD (%),29,20260807T132711_2497eb,,
MTD Summary,5,Probability of Selecting MTD (%),69,20260807T132711_2497eb,,
MTD Summary,5,Standard Deviation,0.266,20260807T132711_2497eb,,
MTD Summary,5,Standard Deviation,0.266,20260807T132711_2497eb,,
MTD Summary,5,True MTD,5,20260807T132711_2497eb,,
Plan #1,Dose Unit,Parameter,Dose Unit,20260807T132711_2497eb,,
Plan #1,Dose Unit,Value,g,20260807T132711_2497eb,,
Plan #1,Phase,Parameter,Phase,20260807T132711_2497eb,,
Plan #1,Phase,Value,1,20260807T132711_2497eb,,
Plan #1,Study Objective,Parameter,Study Objective,20260807T132711_2497eb,,
Plan #1,Study Objective,Value,Dose Escalation,20260807T132711_2497eb,,
Plan #1,Target Population,Parameter,Target Population,20260807T132711_2497eb,,
Plan #1,Target Population,Value,Adult,20260807T132711_2497eb,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260807T132711_2497eb,,
Plan #2,Endpoint Name,Value,EP1,20260807T132711_2497eb,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260807T132711_2497eb,,
Plan #2,Endpoint Type,Value,Binary,20260807T132711_2497eb,,
Plan #3,Dose 1,Parameter,Dose 1,20260807T132711_2497eb,,
Plan #3,Dose 1,Value,5,20260807T132711_2497eb,,
Plan #3,Dose 2,Parameter,Dose 2,20260807T132711_2497eb,,
Plan #3,Dose 2,Value,6,20260807T132711_2497eb,,
Plan #3,Dose 3,Parameter,Dose 3,20260807T132711_2497eb,,
Plan #3,Dose 3,Value,7,20260807T132711_2497eb,,
Plan #3,Dose 4,Parameter,Dose 4,20260807T132711_2497eb,,
Plan #3,Dose 4,Value,8,20260807T132711_2497eb,,
Simulation Summary #1,Cohort Size,Parameter,Cohort Size,20260807T132711_2497eb,,
Simulation Summary #1,Cohort Size,Value,2,20260807T132711_2497eb,,
Simulation Summary #1,Maximum Sample Size,Parameter,Maximum Sample Size,20260807T132711_2497eb,,
Simulation Summary #1,Maximum Sample Size,Value,29,20260807T132711_2497eb,,
Simulation Summary #1,Target Probability of Toxicity (PT),Parameter,Target Probability of Toxicity (PT),20260807T132711_2497eb,,
Simulation Summary #1,Target Probability of Toxicity (PT),Value,0.33,20260807T132711_2497eb,,
Simulation Summary #1,Test Name,Parameter,Test Name,20260807T132711_2497eb,,
Simulation Summary #1,Test Name,Value,i3+3 (Single Agent Cohort Enrollment Design),20260807T132711_2497eb,,
Simulation Summary #1,ε1,Parameter,ε1,20260807T132711_2497eb,,
Simulation Summary #1,ε1,Value,0.077,20260807T132711_2497eb,,
Simulation Summary #1,ε2,Parameter,ε2,20260807T132711_2497eb,,
Simulation Summary #1,ε2,Value,0.058,20260807T132711_2497eb,,
Simulation Summary #2,Curve Family,Parameter,Curve Family,20260807T132711_2497eb,,
Simulation Summary #2,Curve Family,Value,General,20260807T132711_2497eb,,
