TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Dose-wise Summary,Dose 1,Dose,Dose 1,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Dose Level (mg),5,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Mean,0.66,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Mean,0.1,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Selection Probability (%),7,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Standard Deviation,2.467,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,Standard Deviation,0.48,20260807T132711_2497eb,,
Dose-wise Summary,Dose 1,True Probability of Toxicity,0.1,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,Dose,Dose 10,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,Dose Level (mg),14,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,Mean,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,Mean,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,Selection Probability (%),0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,Standard Deviation,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,Standard Deviation,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 10,True Probability of Toxicity,0.88,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Dose,Dose 2,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Dose Level (mg),6,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Mean,5.16,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Mean,0.95,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Selection Probability (%),47,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Standard Deviation,5.558,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,Standard Deviation,1.186,20260807T132711_2497eb,,
Dose-wise Summary,Dose 2,True Probability of Toxicity,0.2,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Dose,Dose 3,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Dose Level (mg),7,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Mean,6.78,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Mean,2.93,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Selection Probability (%),24,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Standard Deviation,5.011,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,Standard Deviation,1.92,20260807T132711_2497eb,,
Dose-wise Summary,Dose 3,True Probability of Toxicity,0.45,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Dose,Dose 4,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Dose Level (mg),8,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Mean,6.66,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Mean,3.3,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Selection Probability (%),12,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Standard Deviation,4.482,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,Standard Deviation,1.67,20260807T132711_2497eb,,
Dose-wise Summary,Dose 4,True Probability of Toxicity,0.51,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,Dose,Dose 5,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,Dose Level (mg),9,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,Mean,6.12,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,Mean,3.48,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,Selection Probability (%),4,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,Standard Deviation,3.782,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,Standard Deviation,1.33,20260807T132711_2497eb,,
Dose-wise Summary,Dose 5,True Probability of Toxicity,0.57,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,Dose,Dose 6,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,Dose Level (mg),10,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,Mean,1.12,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,Mean,0.74,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,Selection Probability (%),0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,Standard Deviation,2.455,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,Standard Deviation,1.39,20260807T132711_2497eb,,
Dose-wise Summary,Dose 6,True Probability of Toxicity,0.63,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,Dose,Dose 7,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,Dose Level (mg),11,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,Mean,0.16,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,Mean,0.13,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,Selection Probability (%),0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,Standard Deviation,0.784,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,Standard Deviation,0.594,20260807T132711_2497eb,,
Dose-wise Summary,Dose 7,True Probability of Toxicity,0.7,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,Dose,Dose 8,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,Dose Level (mg),12,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,Mean,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,Mean,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,Selection Probability (%),0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,Standard Deviation,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,Standard Deviation,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 8,True Probability of Toxicity,0.76,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,Dose,Dose 9,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,Dose Level (mg),13,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,Mean,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,Mean,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,Selection Probability (%),0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,Standard Deviation,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,Standard Deviation,0,20260807T132711_2497eb,,
Dose-wise Summary,Dose 9,True Probability of Toxicity,0.82,20260807T132711_2497eb,,
MTD Summary,6,Mean,0.19,20260807T132711_2497eb,,
MTD Summary,6,Mean,0.788,20260807T132711_2497eb,,
MTD Summary,6,Mean Squared Error,0.033,20260807T132711_2497eb,,
MTD Summary,6,Probability of No Selection (%),6,20260807T132711_2497eb,,
MTD Summary,6,Probability of Selected Dose Over MTD (%),40,20260807T132711_2497eb,,
MTD Summary,6,Probability of Selecting MTD (%),47,20260807T132711_2497eb,,
MTD Summary,6,Standard Deviation,0.216,20260807T132711_2497eb,,
MTD Summary,6,Standard Deviation,0.223,20260807T132711_2497eb,,
MTD Summary,6,True MTD,6,20260807T132711_2497eb,,
Plan #1,Dose Unit,Parameter,Dose Unit,20260807T132711_2497eb,,
Plan #1,Dose Unit,Value,mg,20260807T132711_2497eb,,
Plan #1,Phase,Parameter,Phase,20260807T132711_2497eb,,
Plan #1,Phase,Value,1,20260807T132711_2497eb,,
Plan #1,Study Objective,Parameter,Study Objective,20260807T132711_2497eb,,
Plan #1,Study Objective,Value,Dose Escalation,20260807T132711_2497eb,,
Plan #1,Target Population,Parameter,Target Population,20260807T132711_2497eb,,
Plan #1,Target Population,Value,Adult,20260807T132711_2497eb,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260807T132711_2497eb,,
Plan #2,Endpoint Name,Value,EP1,20260807T132711_2497eb,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260807T132711_2497eb,,
Plan #2,Endpoint Type,Value,Binary,20260807T132711_2497eb,,
Plan #3,Dose 1,Parameter,Dose 1,20260807T132711_2497eb,,
Plan #3,Dose 1,Value,5,20260807T132711_2497eb,,
Plan #3,Dose 10,Parameter,Dose 10,20260807T132711_2497eb,,
