TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Dose-wise Summary,Dose 1,Dose,Dose 1,20260807T134307_ca949f,,
Dose-wise Summary,Dose 1,Dose Level (mcg),5,20260807T134307_ca949f,,
Dose-wise Summary,Dose 1,Mean,9.36,20260807T134307_ca949f,,
Dose-wise Summary,Dose 1,Mean,0.61,20260807T134307_ca949f,,
Dose-wise Summary,Dose 1,Selection Probability (%),73,20260807T134307_ca949f,,
Dose-wise Summary,Dose 1,Standard Deviation,5.74,20260807T134307_ca949f,,
Dose-wise Summary,Dose 1,Standard Deviation,0.871,20260807T134307_ca949f,,
Dose-wise Summary,Dose 1,True Probability of Toxicity,0.07,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,Dose,Dose 2,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,Dose Level (mcg),6,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,Mean,7.84,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,Mean,3.75,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,Selection Probability (%),19,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,Standard Deviation,5.136,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,Standard Deviation,1.956,20260807T134307_ca949f,,
Dose-wise Summary,Dose 2,True Probability of Toxicity,0.48,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,Dose,Dose 3,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,Dose Level (mcg),7,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,Mean,2.88,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,Mean,1.5,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,Selection Probability (%),6,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,Standard Deviation,4.633,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,Standard Deviation,2.138,20260807T134307_ca949f,,
Dose-wise Summary,Dose 3,True Probability of Toxicity,0.55,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,Dose,Dose 4,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,Dose Level (mcg),8,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,Mean,0.58,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,Mean,0.38,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,Selection Probability (%),1,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,Standard Deviation,2.084,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,Standard Deviation,1.121,20260807T134307_ca949f,,
Dose-wise Summary,Dose 4,True Probability of Toxicity,0.61,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,Dose,Dose 5,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,Dose Level (mcg),9,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,Mean,0.02,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,Mean,0.02,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,Selection Probability (%),0,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,Standard Deviation,0.199,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,Standard Deviation,0.199,20260807T134307_ca949f,,
Dose-wise Summary,Dose 5,True Probability of Toxicity,0.68,20260807T134307_ca949f,,
MTD Summary,5,Mean,0.495,20260807T134307_ca949f,,
MTD Summary,5,Mean,0.505,20260807T134307_ca949f,,
MTD Summary,5,Mean Squared Error,0.049,20260807T134307_ca949f,,
MTD Summary,5,Probability of No Selection (%),1,20260807T134307_ca949f,,
MTD Summary,5,Probability of Selected Dose Over MTD (%),26,20260807T134307_ca949f,,
MTD Summary,5,Probability of Selecting MTD (%),73,20260807T134307_ca949f,,
MTD Summary,5,Standard Deviation,0.336,20260807T134307_ca949f,,
MTD Summary,5,Standard Deviation,0.336,20260807T134307_ca949f,,
MTD Summary,5,True MTD,5,20260807T134307_ca949f,,
Plan #1,Dose Unit,Parameter,Dose Unit,20260807T134307_ca949f,,
Plan #1,Dose Unit,Value,mcg,20260807T134307_ca949f,,
Plan #1,Phase,Parameter,Phase,20260807T134307_ca949f,,
Plan #1,Phase,Value,1,20260807T134307_ca949f,,
Plan #1,Study Objective,Parameter,Study Objective,20260807T134307_ca949f,,
Plan #1,Study Objective,Value,Dose Escalation,20260807T134307_ca949f,,
Plan #1,Target Population,Parameter,Target Population,20260807T134307_ca949f,,
Plan #1,Target Population,Value,Adult,20260807T134307_ca949f,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260807T134307_ca949f,,
Plan #2,Endpoint Name,Value,EP1,20260807T134307_ca949f,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260807T134307_ca949f,,
Plan #2,Endpoint Type,Value,Binary,20260807T134307_ca949f,,
Plan #3,Dose 1,Parameter,Dose 1,20260807T134307_ca949f,,
Plan #3,Dose 1,Value,5,20260807T134307_ca949f,,
Plan #3,Dose 2,Parameter,Dose 2,20260807T134307_ca949f,,
Plan #3,Dose 2,Value,6,20260807T134307_ca949f,,
Plan #3,Dose 3,Parameter,Dose 3,20260807T134307_ca949f,,
Plan #3,Dose 3,Value,7,20260807T134307_ca949f,,
Plan #3,Dose 4,Parameter,Dose 4,20260807T134307_ca949f,,
Plan #3,Dose 4,Value,8,20260807T134307_ca949f,,
Plan #3,Dose 5,Parameter,Dose 5,20260807T134307_ca949f,,
Plan #3,Dose 5,Value,9,20260807T134307_ca949f,,
Simulation Summary #1,Cohort Size,Parameter,Cohort Size,20260807T134307_ca949f,,
Simulation Summary #1,Cohort Size,Value,2,20260807T134307_ca949f,,
Simulation Summary #1,Maximum Sample Size,Parameter,Maximum Sample Size,20260807T134307_ca949f,,
Simulation Summary #1,Maximum Sample Size,Value,29,20260807T134307_ca949f,,
Simulation Summary #1,Target Probability of Toxicity (PT),Parameter,Target Probability of Toxicity (PT),20260807T134307_ca949f,,
Simulation Summary #1,Target Probability of Toxicity (PT),Value,0.33,20260807T134307_ca949f,,
Simulation Summary #1,Test Name,Parameter,Test Name,20260807T134307_ca949f,,
Simulation Summary #1,Test Name,Value,i3+3 (Single Agent Cohort Enrollment Design),20260807T134307_ca949f,,
Simulation Summary #1,ε1,Parameter,ε1,20260807T134307_ca949f,,
Simulation Summary #1,ε1,Value,0.06,20260807T134307_ca949f,,
Simulation Summary #1,ε2,Parameter,ε2,20260807T134307_ca949f,,
Simulation Summary #1,ε2,Value,0.0621,20260807T134307_ca949f,,
Simulation Summary #2,Curve Family,Parameter,Curve Family,20260807T134307_ca949f,,
Simulation Summary #2,Curve Family,Value,General,20260807T134307_ca949f,,
Simulation Summary #2,Starting Dose (mcg),Parameter,Starting Dose (mcg),20260807T134307_ca949f,,
Simulation Summary #2,Starting Dose (mcg),Value,6,20260807T134307_ca949f,,
Simulation Summary #3,Number of Simulations Run,Parameter,Number of Simulations Run,20260807T134307_ca949f,,
Simulation Summary #3,Number of Simulations Run,Value,100,20260807T134307_ca949f,,
Simulation Summary #3,Random Number Seed,Parameter,Random Number Seed,20260807T134307_ca949f,,
Simulation Summary #3,Random Number Seed,Value,Fixed,20260807T134307_ca949f,,
Simulation Summary #3,Starting Seed,Parameter,Starting Seed,20260807T134307_ca949f,,
Simulation Summary #3,Starting Seed,Value,100,20260807T134307_ca949f,,
Simulation Summary #3,Total Number of Simulations,Parameter,Total Number of Simulations,20260807T134307_ca949f,,
Simulation Summary #3,Total Number of Simulations,Value,100,20260807T134307_ca949f,,
Simulation Summary #4,Maximum Number of Patients at a Dose Level (k),Parameter,Maximum Number of Patients at a Dose Level (k),20260807T134307_ca949f,,
Simulation Summary #4,Maximum Number of Patients at a Dose Level (k),Value,14,20260807T134307_ca949f,,
Trial Early Stopping Summary,1,Probability of Early Stopping Trial Due to Reaching k (%),93,20260807T134307_ca949f,,
Trial Early Stopping Summary,1,Probability of Early Stopping Trial Due to Safety Rule (%),1,20260807T134307_ca949f,,
Trial Early Stopping Summary,1,Probability of Stopping Trial Due to Reaching n (%),6,20260807T134307_ca949f,,
Trial Summary,0.303,Mean,20.68,20260807T134307_ca949f,,
Trial Summary,0.303,Probability of Toxicity,0.303,20260807T134307_ca949f,,
Trial Summary,0.303,Standard Deviation,4.768,20260807T134307_ca949f,,
