TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260902T155125_713505,,
Design Summary,Allocation Ratio (R=nt/nc),value,1,20260902T155125_713505,,
Design Summary,AR_LRV (%),Test,AR_LRV (%),20260902T155125_713505,,
Design Summary,AR_LRV (%),value,22,20260902T155125_713505,,
Design Summary,DC_TV (%),Test,DC_TV (%),20260902T155125_713505,,
Design Summary,DC_TV (%),value,89.7564,20260902T155125_713505,,
Design Summary,Events (n),Test,Events (n),20260902T155125_713505,,
Design Summary,Events (n),value,78,20260902T155125_713505,,
Design Summary,Input Method,Test,Input Method,20260902T155125_713505,,
Design Summary,Input Method,value,Hazard Ratio,20260902T155125_713505,,
Design Summary,Lower Ref. Value (LRV),Test,Lower Ref. Value (LRV),20260902T155125_713505,,
Design Summary,Lower Ref. Value (LRV),value,0.83859,20260902T155125_713505,,
Design Summary,Maturity (%),Test,Maturity (%),20260902T155125_713505,,
Design Summary,Maturity (%),value,72.63589,20260902T155125_713505,,
Design Summary,Method,Test,Method,20260902T155125_713505,,
Design Summary,Method,value,Bayesian,20260902T155125_713505,,
Design Summary,Normal Prior for Log Hazard Ratio,Test,Normal Prior for Log Hazard Ratio,20260902T155125_713505,,
Design Summary,Normal Prior for Log Hazard Ratio,value,,20260902T155125_713505,,
Design Summary,Prior Events (e),Test,Prior Events (e),20260902T155125_713505,,
Design Summary,Prior Events (e),value,4.8896,20260902T155125_713505,,
Design Summary,Prior Hazard Ratio (hr),Test,Prior Hazard Ratio (hr),20260902T155125_713505,,
Design Summary,Prior Hazard Ratio (hr),value,0.899652,20260902T155125_713505,,
Design Summary,Prior Mean,Test,Prior Mean,20260902T155125_713505,,
Design Summary,Prior Mean,value,-0.105747,20260902T155125_713505,,
Design Summary,Prior Standard Deviation,Test,Prior Standard Deviation,20260902T155125_713505,,
Design Summary,Prior Standard Deviation,value,0.904468,20260902T155125_713505,,
Design Summary,Target Value (TV),Test,Target Value (TV),20260902T155125_713505,,
Design Summary,Target Value (TV),value,0.63856,20260902T155125_713505,,
Design Summary,Test Name,Test,Test Name,20260902T155125_713505,,
Design Summary,Test Name,value,Two Arms Survival,20260902T155125_713505,,
Design Summary,User Interest Value (UIV),Test,User Interest Value (UIV),20260902T155125_713505,,
Design Summary,User Interest Value (UIV),value,1.3356,20260902T155125_713505,,
Go/Stop Calculation,78,Control Sample Size,54,20260902T155125_713505,,
Go/Stop Calculation,78,Events,78,20260902T155125_713505,,
Go/Stop Calculation,78,LRV (Hazard Ratio),0.839,20260902T155125_713505,,
Go/Stop Calculation,78,Treatment Sample Size,54,20260902T155125_713505,,
Go/Stop Calculation,78,TV (Hazard Ratio),0.639,20260902T155125_713505,,
Plan #1,Control Arm,Parameter,Control Arm,20260902T155125_713505,,
Plan #1,Control Arm,Value,Ctrl,20260902T155125_713505,,
Plan #1,Phase,Parameter,Phase,20260902T155125_713505,,
Plan #1,Phase,Value,3,20260902T155125_713505,,
Plan #1,Study Objective,Parameter,Study Objective,20260902T155125_713505,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260902T155125_713505,,
Plan #1,Target Population,Parameter,Target Population,20260902T155125_713505,,
Plan #1,Target Population,Value,Adult,20260902T155125_713505,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260902T155125_713505,,
Plan #1,Treatment Arm,Value,EXP,20260902T155125_713505,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260902T155125_713505,,
Plan #2,Endpoint Name,Value,EPTTE,20260902T155125_713505,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260902T155125_713505,,
Plan #2,Endpoint Type,Value,Time to Event,20260902T155125_713505,,
Plan #2,Priority,Parameter,Priority,20260902T155125_713505,,
Plan #2,Priority,Value,Primary,20260902T155125_713505,,
Probability of GAR Given the True Value,LRV (Hazard Ratio),Amber (%),77.67,20260902T155125_713505,,
Probability of GAR Given the True Value,LRV (Hazard Ratio),Green (%),0.459,20260902T155125_713505,,
Probability of GAR Given the True Value,LRV (Hazard Ratio),Green or Amber (%),78.129,20260902T155125_713505,,
Probability of GAR Given the True Value,LRV (Hazard Ratio),Parameter,LRV (Hazard Ratio),20260902T155125_713505,,
Probability of GAR Given the True Value,LRV (Hazard Ratio),Red (%),21.871,20260902T155125_713505,,
Probability of GAR Given the True Value,LRV (Hazard Ratio),Red or Amber (%),99.541,20260902T155125_713505,,
Probability of GAR Given the True Value,LRV (Hazard Ratio),Value,0.839,20260902T155125_713505,,
