TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260902T155125_713505,,
Design Summary,Allocation Ratio (R=nt/nc),value,1.321,20260902T155125_713505,,
Design Summary,AR_TV (%),Test,AR_TV (%),20260902T155125_713505,,
Design Summary,AR_TV (%),value,15.8856,20260902T155125_713505,,
Design Summary,Control Event Rate,Test,Control Event Rate,20260902T155125_713505,,
Design Summary,Control Event Rate,value,0.08856,20260902T155125_713505,,
Design Summary,DC_LRV (%),Test,DC_LRV (%),20260902T155125_713505,,
Design Summary,DC_LRV (%),value,85,20260902T155125_713505,,
Design Summary,Events (n),Test,Events (n),20260902T155125_713505,,
Design Summary,Events (n),value,82,20260902T155125_713505,,
Design Summary,Input Method,Test,Input Method,20260902T155125_713505,,
Design Summary,Input Method,value,Event Rates,20260902T155125_713505,,
Design Summary,Maturity (%),Test,Maturity (%),20260902T155125_713505,,
Design Summary,Maturity (%),value,75,20260902T155125_713505,,
Design Summary,Method,Test,Method,20260902T155125_713505,,
Design Summary,Method,value,Bayesian,20260902T155125_713505,,
Design Summary,Normal Prior for Log Hazard Ratio,Test,Normal Prior for Log Hazard Ratio,20260902T155125_713505,,
Design Summary,Normal Prior for Log Hazard Ratio,value,,20260902T155125_713505,,
Design Summary,Prior Events (e),Test,Prior Events (e),20260902T155125_713505,,
Design Summary,Prior Events (e),value,3.658,20260902T155125_713505,,
Design Summary,Prior Hazard Ratio (hr),Test,Prior Hazard Ratio (hr),20260902T155125_713505,,
Design Summary,Prior Hazard Ratio (hr),value,0.8595,20260902T155125_713505,,
Design Summary,Prior Mean,Test,Prior Mean,20260902T155125_713505,,
Design Summary,Prior Mean,value,-0.151404,20260902T155125_713505,,
Design Summary,Prior Standard Deviation,Test,Prior Standard Deviation,20260902T155125_713505,,
Design Summary,Prior Standard Deviation,value,1.055849,20260902T155125_713505,,
Design Summary,Test Name,Test,Test Name,20260902T155125_713505,,
Design Summary,Test Name,value,Two Arms Survival,20260902T155125_713505,,
Design Summary,Treatment Event Rate LRV,Test,Treatment Event Rate LRV,20260902T155125_713505,,
Design Summary,Treatment Event Rate LRV,value,0.079658,20260902T155125_713505,,
Design Summary,Treatment Event Rate TV,Test,Treatment Event Rate TV,20260902T155125_713505,,
Design Summary,Treatment Event Rate TV,value,0.058658,20260902T155125_713505,,
Design Summary,Treatment Event Rate UIV,Test,Treatment Event Rate UIV,20260902T155125_713505,,
Design Summary,Treatment Event Rate UIV,value,0.088852,20260902T155125_713505,,
Go/Stop Calculation,82,Control Sample Size,47,20260902T155125_713505,,
Go/Stop Calculation,82,Events,82,20260902T155125_713505,,
Go/Stop Calculation,82,LRV (Hazard Ratio),0.895,20260902T155125_713505,,
Go/Stop Calculation,82,Treatment Sample Size,63,20260902T155125_713505,,
Go/Stop Calculation,82,TV (Hazard Ratio),0.652,20260902T155125_713505,,
Plan #1,Control Arm,Parameter,Control Arm,20260902T155125_713505,,
Plan #1,Control Arm,Value,Ctrl,20260902T155125_713505,,
Plan #1,Phase,Parameter,Phase,20260902T155125_713505,,
Plan #1,Phase,Value,3,20260902T155125_713505,,
Plan #1,Study Objective,Parameter,Study Objective,20260902T155125_713505,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260902T155125_713505,,
Plan #1,Target Population,Parameter,Target Population,20260902T155125_713505,,
Plan #1,Target Population,Value,Adult,20260902T155125_713505,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260902T155125_713505,,
Plan #1,Treatment Arm,Value,EXP,20260902T155125_713505,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260902T155125_713505,,
Plan #2,Endpoint Name,Value,EPTTE,20260902T155125_713505,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260902T155125_713505,,
Plan #2,Endpoint Type,Value,Time to Event,20260902T155125_713505,,
Plan #2,Priority,Parameter,Priority,20260902T155125_713505,,
