TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,(Week),7.263,20260812T115313_d8eb98,,
Accrual and Study Duration,Expected H0,(Week),7.4,20260812T115313_d8eb98,,
Accrual and Study Duration,Expected H0,params,Expected H0,20260812T115313_d8eb98,,
Accrual and Study Duration,Expected H1,(Week),23.465,20260812T115313_d8eb98,,
Accrual and Study Duration,Expected H1,(Week),26.639,20260812T115313_d8eb98,,
Accrual and Study Duration,Expected H1,params,Expected H1,20260812T115313_d8eb98,,
Accrual and Study Duration,Maximum,(Week),25.56,20260812T115313_d8eb98,,
Accrual and Study Duration,Maximum,(Week),32.565,20260812T115313_d8eb98,,
Accrual and Study Duration,Maximum,params,Maximum,20260812T115313_d8eb98,,
Accrual and Study Duration,row_0,(Week),Accrual Duration (Week),20260812T115313_d8eb98,,
Accrual and Study Duration,row_0,(Week),Study Duration (Week),20260812T115313_d8eb98,,
Accrual and Study Duration,row_0,params,,20260812T115313_d8eb98,,
Design Summary #1,Attained Type 1 Error (α),Parameter,Attained Type 1 Error (α),20260812T115313_d8eb98,,
Design Summary #1,Attained Type 1 Error (α),Value,0.001,20260812T115313_d8eb98,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260812T115313_d8eb98,,
Design Summary #1,Hypothesis,Value,Noninferiority,20260812T115313_d8eb98,,
Design Summary #1,Number of Interims,Parameter,Number of Interims,20260812T115313_d8eb98,,
Design Summary #1,Number of Interims,Value,3,20260812T115313_d8eb98,,
Design Summary #1,Power,Parameter,Power,20260812T115313_d8eb98,,
Design Summary #1,Power,Value,0.634,20260812T115313_d8eb98,,
Design Summary #1,Probability of Success,Parameter,Probability of Success,20260812T115313_d8eb98,,
Design Summary #1,Probability of Success,Value,0.25,20260812T115313_d8eb98,,
Design Summary #1,Test Name,Parameter,Test Name,20260812T115313_d8eb98,,
Design Summary #1,Test Name,Value,Logrank Test Given Accrual Duration and Study Duration (Parallel Design),20260812T115313_d8eb98,,
Design Summary #1,Test Type,Parameter,Test Type,20260812T115313_d8eb98,,
Design Summary #1,Test Type,Value,1-Sided,20260812T115313_d8eb98,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260812T115313_d8eb98,,
Design Summary #1,Type 1 Error (α),Value,0.000586,20260812T115313_d8eb98,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260812T115313_d8eb98,,
Design Summary #2,Allocation Ratio (nt/nc),Value,1.325,20260812T115313_d8eb98,,
Design Summary #2,Dropout,Parameter,Dropout,20260812T115313_d8eb98,,
Design Summary #2,Dropout,Value,Yes,20260812T115313_d8eb98,,
Design Summary #2,Follow-up Time (Week),Parameter,Follow-up Time (Week),20260812T115313_d8eb98,,
Design Summary #2,Follow-up Time (Week),Value,15,20260812T115313_d8eb98,,
Design Summary #2,HR = λt/λc,Parameter,HR = λt/λc,20260812T115313_d8eb98,,
Design Summary #2,HR = λt/λc,Value,,20260812T115313_d8eb98,,
Design Summary #2,Under H0,Parameter,Under H0,20260812T115313_d8eb98,,
Design Summary #2,Under H0,Value,1.401281,20260812T115313_d8eb98,,
Design Summary #2,Under H1,Parameter,Under H1,20260812T115313_d8eb98,,
Design Summary #2,Under H1,Value,0.359767,20260812T115313_d8eb98,,
Design Summary #2,Variance of Log Hazard Ratio,Parameter,Variance of Log Hazard Ratio,20260812T115313_d8eb98,,
Design Summary #2,Variance of Log Hazard Ratio,Value,Alternative,20260812T115313_d8eb98,,
Design Summary #3,Accrual Duration (Week),Parameter,Accrual Duration (Week),20260812T115313_d8eb98,,
Design Summary #3,Accrual Duration (Week),Value,25.56,20260812T115313_d8eb98,,
Design Summary #3,Maximum Study Duration (Week),Parameter,Maximum Study Duration (Week),20260812T115313_d8eb98,,
Design Summary #3,Maximum Study Duration (Week),Value,35,20260812T115313_d8eb98,,
Design Summary #4,Distribution,Parameter,Distribution,20260812T115313_d8eb98,,
Design Summary #4,Distribution,Value,Normal,20260812T115313_d8eb98,,
Design Summary #4,Input Method,Parameter,Input Method,20260812T115313_d8eb98,,
Design Summary #4,Input Method,Value,Percentiles of (δ),20260812T115313_d8eb98,,
Design Summary #4,Percentile 1,Parameter,Percentile 1,20260812T115313_d8eb98,,
Design Summary #4,Percentile 1,Value,P [ δ ≤ -1.8856 ] = 0.0685,20260812T115313_d8eb98,,
Design Summary #4,Percentile 2,Parameter,Percentile 2,20260812T115313_d8eb98,,
Design Summary #4,Percentile 2,Value,P [ δ ≥ 1.8856 ] = 0.0688,20260812T115313_d8eb98,,
Design Summary #4,Percentiles of δ,Parameter,Percentiles of δ,20260812T115313_d8eb98,,
Design Summary #4,Percentiles of δ,Value,,20260812T115313_d8eb98,,
Design Summary #4,Prior Distribution for,Parameter,Prior Distribution for,20260812T115313_d8eb98,,
Design Summary #4,Prior Distribution for,Value,Log Hazard Ratio (δ),20260812T115313_d8eb98,,
Design Summary #5,Efficacy Boundary,Boundary,Efficacy Boundary,20260812T115313_d8eb98,,
Design Summary #5,Efficacy Boundary,value,Haybittle Peto (p-value),20260812T115313_d8eb98,,
Design Summary #5,Fix,Boundary,Fix,20260812T115313_d8eb98,,
Design Summary #5,Fix,value,Final Analysis p-value,20260812T115313_d8eb98,,
Design Summary #5,Futility Boundary,Boundary,Futility Boundary,20260812T115313_d8eb98,,
Design Summary #5,Futility Boundary,value,Rho Family (4.1) (Non-Binding),20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,1,Control,0.1256,20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,1,Period #,1,20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,1,Starting At Time (Week),0,20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,1,Treatment,0.2321,20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,2,Control,0.16321,20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,2,Period #,2,20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,2,Starting At Time (Week),2.2,20260812T115313_d8eb98,,
Dropout Information : Hazard Rates,2,Treatment,0.25333,20260812T115313_d8eb98,,
Enrollment Information,1,By Time (Week),4.5,20260812T115313_d8eb98,,
Enrollment Information,1,Cum. % Accrued,45,20260812T115313_d8eb98,,
Enrollment Information,1,Period,1,20260812T115313_d8eb98,,
Enrollment Information,2,By Time (Week),12,20260812T115313_d8eb98,,
Enrollment Information,2,Cum. % Accrued,62,20260812T115313_d8eb98,,
Enrollment Information,2,Period,2,20260812T115313_d8eb98,,
Enrollment Information,3,By Time (Week),25.56,20260812T115313_d8eb98,,
Enrollment Information,3,Cum. % Accrued,100,20260812T115313_d8eb98,,
Enrollment Information,3,Period,3,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Analysis #,1,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Analysis Spacing (%) Info,29.73,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Analysis Time (Week),4.293,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Dropouts (d),65,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Efficacy,0,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Events (s),11,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Futility,0.204,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Pipeline (n-s-d),139,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Sample Size (n),215,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Analysis #,2,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Analysis Spacing (%) Info,59.459,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Analysis Time (Week),7.542,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Dropouts (d),141,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Efficacy,0,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Events (s),22,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Futility,0.655,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Pipeline (n-s-d),97,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",2,Sample Size (n),260,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Analysis #,3,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Analysis Spacing (%) Info,81.081,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Analysis Time (Week),10.951,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Dropouts (d),197,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Efficacy,0,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Events (s),30,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Futility,0.128,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Pipeline (n-s-d),72,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",3,Sample Size (n),299,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Analysis #,4,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Analysis Spacing (%) Info,100,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Analysis Time (Week),14.583,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Dropouts (d),244,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Efficacy,0,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Events (s),37,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Futility,0.012,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Pipeline (n-s-d),66,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",4,Sample Size (n),347,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Analysis #,1,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Analysis Spacing (%) Info,29.73,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Analysis Time (Week),6.746,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Dropouts (d),129,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Efficacy,0,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Events (s),11,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Futility,0.003,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Pipeline (n-s-d),111,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",1,Sample Size (n),251,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Analysis #,2,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Analysis Spacing (%) Info,59.459,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Analysis Time (Week),14.838,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Dropouts (d),259,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Efficacy,0,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Events (s),22,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Futility,0.041,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Pipeline (n-s-d),69,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",2,Sample Size (n),350,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Analysis #,3,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Analysis Spacing (%) Info,81.081,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Analysis Time (Week),22.357,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Dropouts (d),353,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Efficacy,0.392,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Events (s),30,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Futility,0.112,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Pipeline (n-s-d),73,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",3,Sample Size (n),456,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Analysis #,4,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Analysis Spacing (%) Info,100,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Analysis Time (Week),32.565,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Dropouts (d),436,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Efficacy,0.242,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Events (s),37,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Futility,0.211,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Pipeline (n-s-d),27,20260812T115313_d8eb98,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H1)",4,Sample Size (n),500,20260812T115313_d8eb98,,
Plan #1,Control Arm,Parameter,Control Arm,20260812T115313_d8eb98,,
Plan #1,Control Arm,Value,Control,20260812T115313_d8eb98,,
Plan #1,Phase,Parameter,Phase,20260812T115313_d8eb98,,
Plan #1,Phase,Value,3,20260812T115313_d8eb98,,
Plan #1,Study Objective,Parameter,Study Objective,20260812T115313_d8eb98,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260812T115313_d8eb98,,
Plan #1,Target Population,Parameter,Target Population,20260812T115313_d8eb98,,
Plan #1,Target Population,Value,Full Population,20260812T115313_d8eb98,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260812T115313_d8eb98,,
Plan #1,Treatment Arm,Value,Experimental,20260812T115313_d8eb98,,
Plan #2,Endpoint Name,EP1,Endpoint Name,20260812T115313_d8eb98,,
Plan #2,Endpoint Name,value,Endpoint 1,20260812T115313_d8eb98,,
Plan #2,Endpoint Type,EP1,Endpoint Type,20260812T115313_d8eb98,,
Plan #2,Endpoint Type,value,Time to Event,20260812T115313_d8eb98,,
