TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,(Week),23.992,20260813T182056_39fc45,,
Accrual and Study Duration,Expected H0,(Week),30.978,20260813T182056_39fc45,,
Accrual and Study Duration,Expected H0,params,Expected H0,20260813T182056_39fc45,,
Accrual and Study Duration,Expected H1,(Week),23.642,20260813T182056_39fc45,,
Accrual and Study Duration,Expected H1,(Week),32.841,20260813T182056_39fc45,,
Accrual and Study Duration,Expected H1,params,Expected H1,20260813T182056_39fc45,,
Accrual and Study Duration,Maximum,(Week),24,20260813T182056_39fc45,,
Accrual and Study Duration,Maximum,(Week),41.925,20260813T182056_39fc45,,
Accrual and Study Duration,Maximum,params,Maximum,20260813T182056_39fc45,,
Accrual and Study Duration,row_0,(Week),Accrual Duration (Week),20260813T182056_39fc45,,
Accrual and Study Duration,row_0,(Week),Study Duration (Week),20260813T182056_39fc45,,
Accrual and Study Duration,row_0,params,,20260813T182056_39fc45,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260813T182056_39fc45,,
Design Summary #1,Hypothesis,Value,Superiority,20260813T182056_39fc45,,
Design Summary #1,Number of Interims,Parameter,Number of Interims,20260813T182056_39fc45,,
Design Summary #1,Number of Interims,Value,3,20260813T182056_39fc45,,
Design Summary #1,Power,Parameter,Power,20260813T182056_39fc45,,
Design Summary #1,Power,Value,0.923,20260813T182056_39fc45,,
Design Summary #1,Probability of Success,Parameter,Probability of Success,20260813T182056_39fc45,,
Design Summary #1,Probability of Success,Value,0.764,20260813T182056_39fc45,,
Design Summary #1,Test Name,Parameter,Test Name,20260813T182056_39fc45,,
Design Summary #1,Test Name,Value,Logrank Test Given Accrual Duration and Study Duration (Parallel Design),20260813T182056_39fc45,,
Design Summary #1,Test Type,Parameter,Test Type,20260813T182056_39fc45,,
Design Summary #1,Test Type,Value,2-Sided (Asymmetric),20260813T182056_39fc45,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260813T182056_39fc45,,
Design Summary #1,Type 1 Error (α),Value,"0.0123, 0.0345",20260813T182056_39fc45,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260813T182056_39fc45,,
Design Summary #2,Allocation Ratio (nt/nc),Value,0.99,20260813T182056_39fc45,,
Design Summary #2,By Time (Week),Parameter,By Time (Week),20260813T182056_39fc45,,
Design Summary #2,By Time (Week),Value,2.5,20260813T182056_39fc45,,
Design Summary #2,Dropout,Parameter,Dropout,20260813T182056_39fc45,,
Design Summary #2,Dropout,Value,Yes,20260813T182056_39fc45,,
Design Summary #2,Dropout Input Method,Parameter,Dropout Input Method,20260813T182056_39fc45,,
Design Summary #2,Dropout Input Method,Value,Probability of Dropout,20260813T182056_39fc45,,
Design Summary #2,Follow-up Time (Week),Parameter,Follow-up Time (Week),20260813T182056_39fc45,,
Design Summary #2,Follow-up Time (Week),Value,Variable,20260813T182056_39fc45,,
Design Summary #2,HR = λt/λc,Parameter,HR = λt/λc,20260813T182056_39fc45,,
Design Summary #2,HR = λt/λc,Value,,20260813T182056_39fc45,,
Design Summary #2,Probability of Dropout (Control),Parameter,Probability of Dropout (Control),20260813T182056_39fc45,,
Design Summary #2,Probability of Dropout (Control),Value,0.06685,20260813T182056_39fc45,,
Design Summary #2,Probability of Dropout (Treatment),Parameter,Probability of Dropout (Treatment),20260813T182056_39fc45,,
Design Summary #2,Probability of Dropout (Treatment),Value,0.088569,20260813T182056_39fc45,,
Design Summary #2,Under H0,Parameter,Under H0,20260813T182056_39fc45,,
Design Summary #2,Under H0,Value,1,20260813T182056_39fc45,,
Design Summary #2,Under H1,Parameter,Under H1,20260813T182056_39fc45,,
Design Summary #2,Under H1,Value,0.5,20260813T182056_39fc45,,
Design Summary #2,Variance of Log Hazard Ratio,Parameter,Variance of Log Hazard Ratio,20260813T182056_39fc45,,
Design Summary #2,Variance of Log Hazard Ratio,Value,Alternative,20260813T182056_39fc45,,
Design Summary #3,Accrual Duration (Week),Parameter,Accrual Duration (Week),20260813T182056_39fc45,,
Design Summary #3,Accrual Duration (Week),Value,24,20260813T182056_39fc45,,
Design Summary #3,Cum. % Accrued,Parameter,Cum. % Accrued,20260813T182056_39fc45,,
Design Summary #3,Cum. % Accrued,Value,100,20260813T182056_39fc45,,
Design Summary #3,Maximum Study Duration (Week),Parameter,Maximum Study Duration (Week),20260813T182056_39fc45,,
Design Summary #3,Maximum Study Duration (Week),Value,42,20260813T182056_39fc45,,
Design Summary #4,Distribution,Parameter,Distribution,20260813T182056_39fc45,,
Design Summary #4,Distribution,Value,Log Normal,20260813T182056_39fc45,,
Design Summary #4,Input Method,Parameter,Input Method,20260813T182056_39fc45,,
Design Summary #4,Input Method,Value,Percentiles of Hazard Ratio (HR),20260813T182056_39fc45,,
Design Summary #4,Percentile 1,Parameter,Percentile 1,20260813T182056_39fc45,,
Design Summary #4,Percentile 1,Value,P [ HR ≤ 0.21123 ] = 0.11,20260813T182056_39fc45,,
Design Summary #4,Percentile 2,Parameter,Percentile 2,20260813T182056_39fc45,,
Design Summary #4,Percentile 2,Value,P [ HR ≥ 6.3256 ] = 0.123,20260813T182056_39fc45,,
Design Summary #4,Percentiles of HR,Parameter,Percentiles of HR,20260813T182056_39fc45,,
Design Summary #4,Percentiles of HR,Value,,20260813T182056_39fc45,,
Design Summary #4,Prior Distribution for,Parameter,Prior Distribution for,20260813T182056_39fc45,,
Design Summary #4,Prior Distribution for,Value,Hazard Ratio (HR),20260813T182056_39fc45,,
Design Summary #5,Efficacy Boundary,Boundary,Efficacy Boundary,20260813T182056_39fc45,,
Design Summary #5,Efficacy Boundary,value,"Gamma Family (-5.55), Rho Family (5.56)",20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Analysis #,1,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Analysis Spacing (%) Info,25,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Analysis Time (Week),12.511,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Dropouts (d),45,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Events (s),25,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Lower,0,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Pipeline (n-s-d),198,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Sample Size (n),268,20260813T182056_39fc45,,
"Events, Sample Size, Dropouts, Pipeline and Analysis Times : Per Analysis (Under H0)",1,Upper,0,20260813T182056_39fc45,,
