TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Dose-wise Summary,Dose 1,Dose,Dose 1,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Dose Level (L),5,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Mean,0.18,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Mean,0,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Selection Probability (%),3,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Standard Deviation,1.024,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Standard Deviation,0,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,True Probability of Toxicity,0.065,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Dose,Dose 2,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Dose Level (L),6,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Mean,1.42,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Mean,0.16,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Selection Probability (%),22,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Standard Deviation,2.487,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Standard Deviation,0.441,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,True Probability of Toxicity,0.123,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Dose,Dose 3,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Dose Level (L),7,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Mean,3.88,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Mean,0.74,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Selection Probability (%),46,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Standard Deviation,2.643,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Standard Deviation,0.832,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,True Probability of Toxicity,0.18,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Dose,Dose 4,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Dose Level (L),8,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Mean,4.7,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Mean,1.64,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Selection Probability (%),29,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Standard Deviation,1.389,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Standard Deviation,0.878,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,True Probability of Toxicity,0.35,20260812T040904_2b15f5,,
MTD Summary,8,Mean,0.543,20260812T040904_2b15f5,,
MTD Summary,8,Mean,0,20260812T040904_2b15f5,,
MTD Summary,8,Mean Squared Error,0.027,20260812T040904_2b15f5,,
MTD Summary,8,Probability of No Selection (%),0,20260812T040904_2b15f5,,
MTD Summary,8,Probability of Selected Dose Over MTD (%),0,20260812T040904_2b15f5,,
MTD Summary,8,Probability of Selecting MTD (%),29,20260812T040904_2b15f5,,
MTD Summary,8,Standard Deviation,0.302,20260812T040904_2b15f5,,
MTD Summary,8,Standard Deviation,0,20260812T040904_2b15f5,,
MTD Summary,8,True MTD,8,20260812T040904_2b15f5,,
Plan #1,Dose Unit,Parameter,Dose Unit,20260812T040904_2b15f5,,
Plan #1,Dose Unit,Value,L,20260812T040904_2b15f5,,
Plan #1,Phase,Parameter,Phase,20260812T040904_2b15f5,,
Plan #1,Phase,Value,1,20260812T040904_2b15f5,,
Plan #1,Study Objective,Parameter,Study Objective,20260812T040904_2b15f5,,
Plan #1,Study Objective,Value,Dose Escalation,20260812T040904_2b15f5,,
Plan #1,Target Population,Parameter,Target Population,20260812T040904_2b15f5,,
Plan #1,Target Population,Value,Adult,20260812T040904_2b15f5,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260812T040904_2b15f5,,
Plan #2,Endpoint Name,Value,EP1,20260812T040904_2b15f5,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260812T040904_2b15f5,,
Plan #2,Endpoint Type,Value,Binary,20260812T040904_2b15f5,,
Plan #3,Dose 1,Parameter,Dose 1,20260812T040904_2b15f5,,
