TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Dose-wise Summary,Dose 1,Dose,Dose 1,20260812T120539_3489ce,,
Dose-wise Summary,Dose 1,Dose Level (mcg),5,20260812T120539_3489ce,,
Dose-wise Summary,Dose 1,Mean,2.58,20260812T120539_3489ce,,
Dose-wise Summary,Dose 1,Mean,0.51,20260812T120539_3489ce,,
Dose-wise Summary,Dose 1,Selection Probability (%),30,20260812T120539_3489ce,,
Dose-wise Summary,Dose 1,Standard Deviation,2.868,20260812T120539_3489ce,,
Dose-wise Summary,Dose 1,Standard Deviation,0.831,20260812T120539_3489ce,,
Dose-wise Summary,Dose 1,True Probability of Toxicity,0.222,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,Dose,Dose 2,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,Dose Level (mcg),6,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,Mean,5.09,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,Mean,1.24,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,Selection Probability (%),18,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,Standard Deviation,1.192,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,Standard Deviation,0.96,20260812T120539_3489ce,,
Dose-wise Summary,Dose 2,True Probability of Toxicity,0.23,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,Dose,Dose 3,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,Dose Level (mcg),7,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,Mean,2.91,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,Mean,0.62,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,Selection Probability (%),14,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,Standard Deviation,2.79,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,Standard Deviation,0.797,20260812T120539_3489ce,,
Dose-wise Summary,Dose 3,True Probability of Toxicity,0.239,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,Dose,Dose 4,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,Dose Level (mcg),8,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,Mean,1.87,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,Mean,0.4,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,Selection Probability (%),10,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,Standard Deviation,2.583,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,Standard Deviation,0.748,20260812T120539_3489ce,,
Dose-wise Summary,Dose 4,True Probability of Toxicity,0.248,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,Dose,Dose 5,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,Dose Level (mcg),9,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,Mean,1.08,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,Mean,0.29,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,Selection Probability (%),12,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,Standard Deviation,2.148,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,Standard Deviation,0.668,20260812T120539_3489ce,,
Dose-wise Summary,Dose 5,True Probability of Toxicity,0.258,20260812T120539_3489ce,,
MTD Summary,9,Mean,0.052,20260812T120539_3489ce,,
MTD Summary,9,Mean,0,20260812T120539_3489ce,,
MTD Summary,9,Mean Squared Error,0.004,20260812T120539_3489ce,,
MTD Summary,9,Probability of No Selection (%),16,20260812T120539_3489ce,,
MTD Summary,9,Probability of Selected Dose Over MTD (%),0,20260812T120539_3489ce,,
MTD Summary,9,Probability of Selecting MTD (%),12,20260812T120539_3489ce,,
MTD Summary,9,Standard Deviation,0.103,20260812T120539_3489ce,,
MTD Summary,9,Standard Deviation,0,20260812T120539_3489ce,,
MTD Summary,9,True MTD,9,20260812T120539_3489ce,,
Plan #1,Dose Unit,Parameter,Dose Unit,20260812T120539_3489ce,,
Plan #1,Dose Unit,Value,mcg,20260812T120539_3489ce,,
Plan #1,Phase,Parameter,Phase,20260812T120539_3489ce,,
Plan #1,Phase,Value,1,20260812T120539_3489ce,,
Plan #1,Study Objective,Parameter,Study Objective,20260812T120539_3489ce,,
Plan #1,Study Objective,Value,Dose Escalation,20260812T120539_3489ce,,
Plan #1,Target Population,Parameter,Target Population,20260812T120539_3489ce,,
Plan #1,Target Population,Value,Adult,20260812T120539_3489ce,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260812T120539_3489ce,,
Plan #2,Endpoint Name,Value,EP1,20260812T120539_3489ce,,
