TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Dose-wise Summary,Dose 1,Dose,Dose 1,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Dose Level (g),5,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Mean,0.06,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Mean,0,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Selection Probability (%),1,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Standard Deviation,0.597,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,Standard Deviation,0,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 1,True Probability of Toxicity,0.085,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Dose,Dose 2,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Dose Level (g),6,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Mean,1.07,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Mean,0.11,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Selection Probability (%),17,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Standard Deviation,2.286,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,Standard Deviation,0.343,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 2,True Probability of Toxicity,0.099,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Dose,Dose 3,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Dose Level (g),7,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Mean,4.69,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Mean,0.64,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Selection Probability (%),11,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Standard Deviation,1.383,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,Standard Deviation,0.794,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 3,True Probability of Toxicity,0.112,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Dose,Dose 4,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Dose Level (g),8,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Mean,4.58,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Mean,0.53,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Selection Probability (%),71,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Standard Deviation,2.214,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,Standard Deviation,0.699,20260812T040904_2b15f5,,
Dose-wise Summary,Dose 4,True Probability of Toxicity,0.127,20260812T040904_2b15f5,,
MTD Summary,8,Mean,0.45,20260812T040904_2b15f5,,
MTD Summary,8,Mean,0,20260812T040904_2b15f5,,
MTD Summary,8,Mean Squared Error,0,20260812T040904_2b15f5,,
MTD Summary,8,Probability of No Selection (%),0,20260812T040904_2b15f5,,
MTD Summary,8,Probability of Selected Dose Over MTD (%),0,20260812T040904_2b15f5,,
MTD Summary,8,Probability of Selecting MTD (%),71,20260812T040904_2b15f5,,
MTD Summary,8,Standard Deviation,0.223,20260812T040904_2b15f5,,
MTD Summary,8,Standard Deviation,0,20260812T040904_2b15f5,,
MTD Summary,8,True MTD,8,20260812T040904_2b15f5,,
Plan #1,Dose Unit,Parameter,Dose Unit,20260812T040904_2b15f5,,
Plan #1,Dose Unit,Value,g,20260812T040904_2b15f5,,
Plan #1,Phase,Parameter,Phase,20260812T040904_2b15f5,,
Plan #1,Phase,Value,1,20260812T040904_2b15f5,,
Plan #1,Study Objective,Parameter,Study Objective,20260812T040904_2b15f5,,
Plan #1,Study Objective,Value,Dose Escalation,20260812T040904_2b15f5,,
Plan #1,Target Population,Parameter,Target Population,20260812T040904_2b15f5,,
Plan #1,Target Population,Value,Adult,20260812T040904_2b15f5,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260812T040904_2b15f5,,
Plan #2,Endpoint Name,Value,EP1,20260812T040904_2b15f5,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260812T040904_2b15f5,,
Plan #2,Endpoint Type,Value,Binary,20260812T040904_2b15f5,,
Plan #3,Dose 1,Parameter,Dose 1,20260812T040904_2b15f5,,
Plan #3,Dose 1,Value,5,20260812T040904_2b15f5,,
Plan #3,Dose 2,Parameter,Dose 2,20260812T040904_2b15f5,,
Plan #3,Dose 2,Value,6,20260812T040904_2b15f5,,
Plan #3,Dose 3,Parameter,Dose 3,20260812T040904_2b15f5,,
Plan #3,Dose 3,Value,7,20260812T040904_2b15f5,,
Plan #3,Dose 4,Parameter,Dose 4,20260812T040904_2b15f5,,
Plan #3,Dose 4,Value,8,20260812T040904_2b15f5,,
Simulation Summary #1,Follow-up Time (Month),Parameter,Follow-up Time (Month),20260812T040904_2b15f5,,
Simulation Summary #1,Follow-up Time (Month),Value,20,20260812T040904_2b15f5,,
Simulation Summary #1,Target Probability of Toxicity (PT),Parameter,Target Probability of Toxicity (PT),20260812T040904_2b15f5,,
Simulation Summary #1,Target Probability of Toxicity (PT),Value,0.41,20260812T040904_2b15f5,,
Simulation Summary #1,Test Name,Parameter,Test Name,20260812T040904_2b15f5,,
Simulation Summary #1,Test Name,Value,Rolling 6 (Single Agent Rolling Enrollment Design),20260812T040904_2b15f5,,
Simulation Summary #2,Curve Family,Parameter,Curve Family,20260812T040904_2b15f5,,
Simulation Summary #2,Curve Family,Value,Quadratic,20260812T040904_2b15f5,,
Simulation Summary #2,Intercept (E0),Parameter,Intercept (E0),20260812T040904_2b15f5,,
Simulation Summary #2,Intercept (E0),Value,0.025,20260812T040904_2b15f5,,
Simulation Summary #2,Linear Coefficient (β1),Parameter,Linear Coefficient (β1),20260812T040904_2b15f5,,
Simulation Summary #2,Linear Coefficient (β1),Value,0.011,20260812T040904_2b15f5,,
Simulation Summary #2,Quadratic Coefficient (β2),Parameter,Quadratic Coefficient (β2),20260812T040904_2b15f5,,
Simulation Summary #2,Quadratic Coefficient (β2),Value,0.000212,20260812T040904_2b15f5,,
Simulation Summary #2,Starting Dose (g),Parameter,Starting Dose (g),20260812T040904_2b15f5,,
Simulation Summary #2,Starting Dose (g),Value,7,20260812T040904_2b15f5,,
Simulation Summary #3,Number of Simulations Run,Parameter,Number of Simulations Run,20260812T040904_2b15f5,,
Simulation Summary #3,Number of Simulations Run,Value,100,20260812T040904_2b15f5,,
Simulation Summary #3,Random Number Seed,Parameter,Random Number Seed,20260812T040904_2b15f5,,
Simulation Summary #3,Random Number Seed,Value,Fixed,20260812T040904_2b15f5,,
Simulation Summary #3,Starting Seed,Parameter,Starting Seed,20260812T040904_2b15f5,,
Simulation Summary #3,Starting Seed,Value,100,20260812T040904_2b15f5,,
Simulation Summary #3,Total Number of Simulations,Parameter,Total Number of Simulations,20260812T040904_2b15f5,,
Simulation Summary #3,Total Number of Simulations,Value,100,20260812T040904_2b15f5,,
Simulation Summary #4,Distribution of Time to DLT,Parameter,Distribution of Time to DLT,20260812T040904_2b15f5,,
Simulation Summary #4,Distribution of Time to DLT,Value,Weibull,20260812T040904_2b15f5,,
Simulation Summary #4,Inevaluable Rate (IR),Parameter,Inevaluable Rate (IR),20260812T040904_2b15f5,,
Simulation Summary #4,Inevaluable Rate (IR),Value,0.321,20260812T040904_2b15f5,,
Simulation Summary #4,Last Fraction of Assessment Window (γ),Parameter,Last Fraction of Assessment Window (γ),20260812T040904_2b15f5,,
Simulation Summary #4,Last Fraction of Assessment Window (γ),Value,0.656,20260812T040904_2b15f5,,
Simulation Summary #4,Mean Inter-patient Arrival Time (MIAT) (Month),Parameter,Mean Inter-patient Arrival Time (MIAT) (Month),20260812T040904_2b15f5,,
Simulation Summary #4,Mean Inter-patient Arrival Time (MIAT) (Month),Value,12,20260812T040904_2b15f5,,
Simulation Summary #4,Probability (α),Parameter,Probability (α),20260812T040904_2b15f5,,
Simulation Summary #4,Probability (α),Value,0.545,20260812T040904_2b15f5,,
Trial Early Stopping Summary,0,Probability of Early Stopping Trial due to Safety Rule (%),0,20260812T040904_2b15f5,,
Trial Summary,0.123,Mean,204.588,20260812T040904_2b15f5,,
Trial Summary,0.123,Mean,10.4,20260812T040904_2b15f5,,
Trial Summary,0.123,Probability of Toxicity,0.123,20260812T040904_2b15f5,,
Trial Summary,0.123,Standard Deviation,65.297,20260812T040904_2b15f5,,
Trial Summary,0.123,Standard Deviation,1.72,20260812T040904_2b15f5,,
