TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260901T235427_3b359d,,
Design Summary,Allocation Ratio (R=nt/nc),value,1.088,20260901T235427_3b359d,,
Design Summary,AR_TV (%),Test,AR_TV (%),20260901T235427_3b359d,,
Design Summary,AR_TV (%),value,20,20260901T235427_3b359d,,
Design Summary,Control Mean,Test,Control Mean,20260901T235427_3b359d,,
Design Summary,Control Mean,value,0.4222,20260901T235427_3b359d,,
Design Summary,DC_LRV (%),Test,DC_LRV (%),20260901T235427_3b359d,,
Design Summary,DC_LRV (%),value,90,20260901T235427_3b359d,,
Design Summary,Method,Test,Method,20260901T235427_3b359d,,
Design Summary,Method,value,Frequentist,20260901T235427_3b359d,,
Design Summary,Number of Analyses,Test,Number of Analyses,20260901T235427_3b359d,,
Design Summary,Number of Analyses,value,3,20260901T235427_3b359d,,
Design Summary,Sample Size (n),Test,Sample Size (n),20260901T235427_3b359d,,
Design Summary,Sample Size (n),value,100,20260901T235427_3b359d,,
Design Summary,Standard Deviation,Test,Standard Deviation,20260901T235427_3b359d,,
Design Summary,Standard Deviation,value,26.852,20260901T235427_3b359d,,
Design Summary,Test Name,Test,Test Name,20260901T235427_3b359d,,
Design Summary,Test Name,value,Difference of Means,20260901T235427_3b359d,,
Design Summary,Treatment Mean LRV,Test,Treatment Mean LRV,20260901T235427_3b359d,,
Design Summary,Treatment Mean LRV,value,7.777,20260901T235427_3b359d,,
Design Summary,Treatment Mean TV,Test,Treatment Mean TV,20260901T235427_3b359d,,
Design Summary,Treatment Mean TV,value,7.856,20260901T235427_3b359d,,
Design Summary,Treatment Mean UIV,Test,Treatment Mean UIV,20260901T235427_3b359d,,
Design Summary,Treatment Mean UIV,value,0.6548,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,LRV (δ),Amber (%),69.586,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,LRV (δ),Green (%),10,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,LRV (δ),Green or Amber (%),79.586,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,LRV (δ),Parameter,LRV (δ),20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,LRV (δ),Red (%),20.414,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,LRV (δ),Value,7.355,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,TV (δ),Amber (%),69.739,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,TV (δ),Green (%),10.261,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,TV (δ),Green or Amber (%),80,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,TV (δ),Parameter,TV (δ),20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,TV (δ),Red (%),20,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,TV (δ),Value,7.434,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,UIV (δ),Amber (%),30.413,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,UIV (δ),Green (%),0.455,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,UIV (δ),Green or Amber (%),30.868,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,UIV (δ),Parameter,UIV (δ),20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,UIV (δ),Red (%),69.132,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #1,UIV (δ),Value,0.233,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #2,LRV (δ),Green Interim and Green Final (%),10,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #2,LRV (δ),Green Interim and Red Final (%),10.234,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #2,LRV (δ),Parameter,LRV (δ),20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #2,LRV (δ),Red Interim and Green Final (%),0,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #2,LRV (δ),Red Interim and Red Final (%),15.384,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #2,LRV (δ),Value,7.355,20260901T235427_3b359d,,
Interim Analysis Risk Evaluation #2,TV (δ),Green Interim and Green Final (%),10.261,20260901T235427_3b359d,,
