TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260901T234022_74ef93,,
Design Summary,Allocation Ratio (R=nt/nc),value,1.2258,20260901T234022_74ef93,,
Design Summary,AR_TV (%),Test,AR_TV (%),20260901T234022_74ef93,,
Design Summary,AR_TV (%),value,15.6528,20260901T234022_74ef93,,
Design Summary,Control Mean,Test,Control Mean,20260901T234022_74ef93,,
Design Summary,Control Mean,value,0.123,20260901T234022_74ef93,,
Design Summary,DC_LRV (%),Test,DC_LRV (%),20260901T234022_74ef93,,
Design Summary,DC_LRV (%),value,90,20260901T234022_74ef93,,
Design Summary,Method,Test,Method,20260901T234022_74ef93,,
Design Summary,Method,value,Frequentist,20260901T234022_74ef93,,
Design Summary,Sample Size (n),Test,Sample Size (n),20260901T234022_74ef93,,
Design Summary,Sample Size (n),value,111,20260901T234022_74ef93,,
Design Summary,Standard Deviation,Test,Standard Deviation,20260901T234022_74ef93,,
Design Summary,Standard Deviation,value,22.698565,20260901T234022_74ef93,,
Design Summary,Test Name,Test,Test Name,20260901T234022_74ef93,,
Design Summary,Test Name,value,Difference of Means,20260901T234022_74ef93,,
Design Summary,Treatment Mean LRV,Test,Treatment Mean LRV,20260901T234022_74ef93,,
Design Summary,Treatment Mean LRV,value,6.3256,20260901T234022_74ef93,,
Design Summary,Treatment Mean TV,Test,Treatment Mean TV,20260901T234022_74ef93,,
Design Summary,Treatment Mean TV,value,8.888,20260901T234022_74ef93,,
Design Summary,Treatment Mean UIV,Test,Treatment Mean UIV,20260901T234022_74ef93,,
Design Summary,Treatment Mean UIV,value,0.2315,20260901T234022_74ef93,,
Go/Stop Calculation,50,Control Sample Size,50,20260901T234022_74ef93,,
Go/Stop Calculation,50,LRV (δ),6.203,20260901T234022_74ef93,,
Go/Stop Calculation,50,Treatment Sample Size,61,20260901T234022_74ef93,,
Go/Stop Calculation,50,TV (δ),8.765,20260901T234022_74ef93,,
Plan #1,Control Arm,Parameter,Control Arm,20260901T234022_74ef93,,
Plan #1,Control Arm,Value,Ctrl,20260901T234022_74ef93,,
Plan #1,Phase,Parameter,Phase,20260901T234022_74ef93,,
Plan #1,Phase,Value,3,20260901T234022_74ef93,,
Plan #1,Study Objective,Parameter,Study Objective,20260901T234022_74ef93,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260901T234022_74ef93,,
Plan #1,Target Population,Parameter,Target Population,20260901T234022_74ef93,,
Plan #1,Target Population,Value,Adult,20260901T234022_74ef93,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260901T234022_74ef93,,
Plan #1,Treatment Arm,Value,EXP,20260901T234022_74ef93,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260901T234022_74ef93,,
Plan #2,Endpoint Name,Value,EPCont,20260901T234022_74ef93,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260901T234022_74ef93,,
Plan #2,Endpoint Type,Value,Continuous,20260901T234022_74ef93,,
Plan #2,Priority,Parameter,Priority,20260901T234022_74ef93,,
Plan #2,Priority,Value,Primary,20260901T234022_74ef93,,
Probability of GAR Given the True Value,LRV (δ),Amber (%),56.169,20260901T234022_74ef93,,
Probability of GAR Given the True Value,LRV (δ),Green (%),10,20260901T234022_74ef93,,
Probability of GAR Given the True Value,LRV (δ),Green or Amber (%),66.169,20260901T234022_74ef93,,
Probability of GAR Given the True Value,LRV (δ),Parameter,LRV (δ),20260901T234022_74ef93,,
Probability of GAR Given the True Value,LRV (δ),Red (%),33.831,20260901T234022_74ef93,,
Probability of GAR Given the True Value,LRV (δ),Red or Amber (%),90,20260901T234022_74ef93,,
Probability of GAR Given the True Value,LRV (δ),Value,6.203,20260901T234022_74ef93,,
Probability of GAR Given the True Value,TV (δ),Amber (%),59.831,20260901T234022_74ef93,,
Probability of GAR Given the True Value,TV (δ),Green (%),24.516,20260901T234022_74ef93,,
Probability of GAR Given the True Value,TV (δ),Green or Amber (%),84.347,20260901T234022_74ef93,,
Probability of GAR Given the True Value,TV (δ),Parameter,TV (δ),20260901T234022_74ef93,,
Probability of GAR Given the True Value,TV (δ),Red (%),15.653,20260901T234022_74ef93,,
Probability of GAR Given the True Value,TV (δ),Red or Amber (%),75.484,20260901T234022_74ef93,,
Probability of GAR Given the True Value,TV (δ),Value,8.765,20260901T234022_74ef93,,
Probability of GAR Given the True Value,UIV (δ),Amber (%),15.744,20260901T234022_74ef93,,
Probability of GAR Given the True Value,UIV (δ),Green (%),0.358,20260901T234022_74ef93,,
Probability of GAR Given the True Value,UIV (δ),Green or Amber (%),16.102,20260901T234022_74ef93,,
Probability of GAR Given the True Value,UIV (δ),Parameter,UIV (δ),20260901T234022_74ef93,,
Probability of GAR Given the True Value,UIV (δ),Red (%),83.898,20260901T234022_74ef93,,
Probability of GAR Given the True Value,UIV (δ),Red or Amber (%),99.642,20260901T234022_74ef93,,
Probability of GAR Given the True Value,UIV (δ),Value,0.109,20260901T234022_74ef93,,
Stop/Go Cut Offs,Cut Off (δ),84.3472% 1-Sided,≤ 4.397,20260901T234022_74ef93,,
Stop/Go Cut Offs,Cut Off (δ),90% 1-Sided,≥ 11.752,20260901T234022_74ef93,,
Stop/Go Cut Offs,Cut Off (δ),LCLUCL,Cut Off (δ),20260901T234022_74ef93,,
Stop/Go Cut Offs,LCL,84.3472% 1-Sided,0.028,20260901T234022_74ef93,,
Stop/Go Cut Offs,LCL,90% 1-Sided,6.203,20260901T234022_74ef93,,
Stop/Go Cut Offs,LCL,LCLUCL,LCL,20260901T234022_74ef93,,
Stop/Go Cut Offs,UCL,84.3472% 1-Sided,8.765,20260901T234022_74ef93,,
Stop/Go Cut Offs,UCL,90% 1-Sided,17.301,20260901T234022_74ef93,,
Stop/Go Cut Offs,UCL,LCLUCL,UCL,20260901T234022_74ef93,,
