TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,accrDuration,5.773,20260822T125921_983ea2,,
Accrual and Study Duration,Expected H0,params,Expected H0,20260822T125921_983ea2,,
Accrual and Study Duration,Expected H0,studyDuration,12.623,20260822T125921_983ea2,,
Accrual and Study Duration,Expected H1,accrDuration,4.282,20260822T125921_983ea2,,
Accrual and Study Duration,Expected H1,params,Expected H1,20260822T125921_983ea2,,
Accrual and Study Duration,Expected H1,studyDuration,11.132,20260822T125921_983ea2,,
Accrual and Study Duration,Maximum,accrDuration,7.524,20260822T125921_983ea2,,
Accrual and Study Duration,Maximum,params,Maximum,20260822T125921_983ea2,,
Accrual and Study Duration,Maximum,studyDuration,14.374,20260822T125921_983ea2,,
Accrual and Study Duration,row_0,accrDuration,Accrual Duration (Week),20260822T125921_983ea2,,
Accrual and Study Duration,row_0,params,,20260822T125921_983ea2,,
Accrual and Study Duration,row_0,studyDuration,Study Duration (Week),20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis #,1,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Spacing (%) Info,25.333,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Time (Week),8.85,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Completers (s),19,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Dropouts (d),2,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0.001,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Lower Efficacy,0.01,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Lower Efficacy,0,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Pipeline (n-s-d),58,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Sample Size (n),79,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Upper Efficacy,0.01,20260822T125921_983ea2,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Upper Efficacy,0.297,20260822T125921_983ea2,,
