TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,accrDuration,27.716,20260822T132804_d50144,,
Accrual and Study Duration,Expected H0,params,Expected H0,20260822T132804_d50144,,
Accrual and Study Duration,Expected H0,studyDuration,36.372,20260822T132804_d50144,,
Accrual and Study Duration,Expected H1,accrDuration,23.535,20260822T132804_d50144,,
Accrual and Study Duration,Expected H1,params,Expected H1,20260822T132804_d50144,,
Accrual and Study Duration,Expected H1,studyDuration,32.191,20260822T132804_d50144,,
Accrual and Study Duration,Maximum,accrDuration,28.687,20260822T132804_d50144,,
Accrual and Study Duration,Maximum,params,Maximum,20260822T132804_d50144,,
Accrual and Study Duration,Maximum,studyDuration,37.343,20260822T132804_d50144,,
Accrual and Study Duration,row_0,accrDuration,Accrual Duration (Month),20260822T132804_d50144,,
Accrual and Study Duration,row_0,params,,20260822T132804_d50144,,
Accrual and Study Duration,row_0,studyDuration,Study Duration (Month),20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis #,1,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Spacing (%) Info,65.979,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Time (Month),27.646,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Completers (s),256,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Dropouts (d),26,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Efficacy,0.016,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Efficacy,0.531,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0.084,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Pipeline (n-s-d),129,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Sample Size (n),411,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis #,2,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Spacing (%) Info,100,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Time (Month),37.343,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Completers (s),388,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Dropouts (d),38,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Efficacy,0.08,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Efficacy,0.393,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Futility,0.82,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Futility,0.076,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Pipeline (n-s-d),0,20260822T132804_d50144,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Sample Size (n),426,20260822T132804_d50144,,
Design Summary #1,Attained Type 1 Error (α),Parameter,Attained Type 1 Error (α),20260822T132804_d50144,,
Design Summary #1,Attained Type 1 Error (α),Value,0.096,20260822T132804_d50144,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260822T132804_d50144,,
Design Summary #1,Hypothesis,Value,Super Superiority,20260822T132804_d50144,,
Design Summary #1,Number of Interims,Parameter,Number of Interims,20260822T132804_d50144,,
Design Summary #1,Number of Interims,Value,1,20260822T132804_d50144,,
Design Summary #1,Power,Parameter,Power,20260822T132804_d50144,,
Design Summary #1,Power,Value,0.924,20260822T132804_d50144,,
Design Summary #1,Test Name,Parameter,Test Name,20260822T132804_d50144,,
Design Summary #1,Test Name,Value,Difference of Proportions (Parallel Design),20260822T132804_d50144,,
Design Summary #1,Test Type,Parameter,Test Type,20260822T132804_d50144,,
Design Summary #1,Test Type,Value,1-Sided,20260822T132804_d50144,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260822T132804_d50144,,
Design Summary #1,Type 1 Error (α),Value,0.09559,20260822T132804_d50144,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260822T132804_d50144,,
Design Summary #2,Allocation Ratio (nt/nc),Value,1.222,20260822T132804_d50144,,
Design Summary #2,Follow-up Time (Month),Parameter,Follow-up Time (Month),20260822T132804_d50144,,
Design Summary #2,Follow-up Time (Month),Value,8.656,20260822T132804_d50144,,
Design Summary #2,Probability of Dropout,Parameter,Probability of Dropout,20260822T132804_d50144,,
Design Summary #2,Probability of Dropout,Value,0.0896,20260822T132804_d50144,,
Design Summary #2,Proportion Under Control (πc),Parameter,Proportion Under Control (πc),20260822T132804_d50144,,
Design Summary #2,Proportion Under Control (πc),Value,0.3215,20260822T132804_d50144,,
Design Summary #2,Proportion Under Treatment (NULL) (πt0),Parameter,Proportion Under Treatment (NULL) (πt0),20260822T132804_d50144,,
Design Summary #2,Proportion Under Treatment (NULL) (πt0),Value,0.7765,20260822T132804_d50144,,
Design Summary #2,Proportion Under Treatment (πt1),Parameter,Proportion Under Treatment (πt1),20260822T132804_d50144,,
Design Summary #2,Proportion Under Treatment (πt1),Value,0.89,20260822T132804_d50144,,
Design Summary #2,Under H0,Parameter,Under H0,20260822T132804_d50144,,
Design Summary #2,Under H0,Value,0.455,20260822T132804_d50144,,
Design Summary #2,Under H1,Parameter,Under H1,20260822T132804_d50144,,
Design Summary #2,Under H1,Value,0.5685,20260822T132804_d50144,,
Design Summary #2,δ = πt - πc,Parameter,δ = πt - πc,20260822T132804_d50144,,
Design Summary #2,δ = πt - πc,Value,,20260822T132804_d50144,,
Design Summary #3,Enrollment Rate (per Month),Parameter,Enrollment Rate (per Month),20260822T132804_d50144,,
Design Summary #3,Enrollment Rate (per Month),Value,14.85,20260822T132804_d50144,,
