TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
"Average Sample Size, Dropouts and Analysis Times",%,Analysis #,%,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Analysis Time (Day),—,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Completers (s),—,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Dropouts (d),—,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Pipeline (n-s-d),—,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Sample Size (n),—,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",%,Efficacy (%),97,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",%,Futility (%),1,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Analysis #,1,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Analysis Time (Day),32.652,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Completers (s),222,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Dropouts (d),11.5,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Pipeline (n-s-d),0.73,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Sample Size (n),234.23,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Efficacy (%),0,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",1,Futility (%),0,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Analysis #,2,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Analysis Time (Day),60.352,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Completers (s),407,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Dropouts (d),20.89,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Pipeline (n-s-d),0.75,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Sample Size (n),428.64,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Efficacy (%),37,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",2,Futility (%),0,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Analysis #,3,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Analysis Time (Day),71.603,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Completers (s),480,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Dropouts (d),25.016,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Pipeline (n-s-d),0.79,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Sample Size (n),505.806,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Efficacy (%),23,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",3,Futility (%),0,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Analysis #,4,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Analysis Time (Day),88.529,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Completers (s),591,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Dropouts (d),30.333,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Pipeline (n-s-d),1.231,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Sample Size (n),622.564,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Efficacy (%),20,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",4,Futility (%),0,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Analysis #,5,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Average Analysis Time (Day),110.314,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Average Completers (s),736.222,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Average Dropouts (d),38.444,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Average Pipeline (n-s-d),0.111,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Average Sample Size (n),774.778,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Efficacy (%),17,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",5,Futility (%),1,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Analysis #,Average,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Analysis Time (Day),77.701,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Completers (s),521.69,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Dropouts (d),27.07,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Pipeline (n-s-d),0.7,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Sample Size (n),549.46,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Efficacy (%),—,20260822T131507_e4482a,,
"Average Sample Size, Dropouts and Analysis Times",Average,Futility (%),—,20260822T131507_e4482a,,
Enrollment #1,1,Enrollment Rate (per Day),10.63,20260822T131507_e4482a,,
Enrollment #1,1,Period,1,20260822T131507_e4482a,,
Enrollment #1,1,Starting At Time (Day),0,20260822T131507_e4482a,,
Enrollment #1,2,Enrollment Rate (per Day),7,20260822T131507_e4482a,,
Enrollment #1,2,Period,2,20260822T131507_e4482a,,
Enrollment #1,2,Starting At Time (Day),0.8,20260822T131507_e4482a,,
Enrollment #2,Distribution,Parameter,Distribution,20260822T131507_e4482a,,
Enrollment #2,Distribution,Value,Uniform,20260822T131507_e4482a,,
Enrollment #2,Total Accrual Duration (Day),Parameter,Total Accrual Duration (Day),20260822T131507_e4482a,,
Enrollment #2,Total Accrual Duration (Day),Value,110.585,20260822T131507_e4482a,,
Plan #1,Control Arm,Parameter,Control Arm,20260822T131507_e4482a,,
Plan #1,Control Arm,Value,Ctrl,20260822T131507_e4482a,,
Plan #1,Phase,Parameter,Phase,20260822T131507_e4482a,,
Plan #1,Phase,Value,3,20260822T131507_e4482a,,
Plan #1,Study Objective,Parameter,Study Objective,20260822T131507_e4482a,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260822T131507_e4482a,,
Plan #1,Target Population,Parameter,Target Population,20260822T131507_e4482a,,
Plan #1,Target Population,Value,Adult,20260822T131507_e4482a,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260822T131507_e4482a,,
Plan #1,Treatment Arm,Value,EXP,20260822T131507_e4482a,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260822T131507_e4482a,,
Plan #2,Endpoint Name,Value,EPBin,20260822T131507_e4482a,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260822T131507_e4482a,,
Plan #2,Endpoint Type,Value,Binary,20260822T131507_e4482a,,
Plan #2,Priority,Parameter,Priority,20260822T131507_e4482a,,
Plan #2,Priority,Value,Primary,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,%,—,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Analysis #,%,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Completers,—,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Count,—,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Efficacy,98,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Efficacy Z,—,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Futility,2,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Futility Z,—,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,%,0,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Analysis #,1,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Completers,222,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Count,0,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Efficacy,0,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Efficacy Z,NA,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Futility,0,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,Futility Z,1.445,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,%,38,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Analysis #,2,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Completers,407,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Count,38,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Efficacy,38,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Efficacy Z,-2.713,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Futility,0,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,2,Futility Z,NA,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,%,23,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Analysis #,3,20260822T131507_e4482a,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,3,Completers,480,20260822T131507_e4482a,,
