TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Critical Points,Lower Critical Point,Parameter,Lower Critical Point,20260724T182015_e2fd61,,
Critical Points,Lower Critical Point,Value,-1.913,20260724T182015_e2fd61,,
Critical Points,Upper Critical Point,Parameter,Upper Critical Point,20260724T182015_e2fd61,,
Critical Points,Upper Critical Point,Value,1.913,20260724T182015_e2fd61,,
Design Summary #1,Power,Parameter,Power,20260724T182015_e2fd61,,
Design Summary #1,Power,Value,0.945,20260724T182015_e2fd61,,
Design Summary #1,Test Name,Parameter,Test Name,20260724T182015_e2fd61,,
Design Summary #1,Test Name,Value,Ratio of Poisson Rates (Parallel Design),20260724T182015_e2fd61,,
Design Summary #1,Test Type,Parameter,Test Type,20260724T182015_e2fd61,,
Design Summary #1,Test Type,Value,2-Sided,20260724T182015_e2fd61,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260724T182015_e2fd61,,
Design Summary #1,Type 1 Error (α),Value,0.0558,20260724T182015_e2fd61,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260724T182015_e2fd61,,
Design Summary #2,Allocation Ratio (nt/nc),Value,1.25,20260724T182015_e2fd61,,
Design Summary #2,Follow-Up Control (Dc) (Week),Parameter,Follow-Up Control (Dc) (Week),20260724T182015_e2fd61,,
Design Summary #2,Follow-Up Control (Dc) (Week),Value,2.5,20260724T182015_e2fd61,,
Design Summary #2,Follow-Up Treatment (Dt) (Week),Parameter,Follow-Up Treatment (Dt) (Week),20260724T182015_e2fd61,,
Design Summary #2,Follow-Up Treatment (Dt) (Week),Value,1.8,20260724T182015_e2fd61,,
Design Summary #2,Rate Under Control (λc),Parameter,Rate Under Control (λc),20260724T182015_e2fd61,,
Design Summary #2,Rate Under Control (λc),Value,0.123,20260724T182015_e2fd61,,
Design Summary #2,Rate Under Treatment (λt),Parameter,Rate Under Treatment (λt),20260724T182015_e2fd61,,
Design Summary #2,Rate Under Treatment (λt),Value,0.3075,20260724T182015_e2fd61,,
Design Summary #2,Under H0,Parameter,Under H0,20260724T182015_e2fd61,,
Design Summary #2,Under H0,Value,1,20260724T182015_e2fd61,,
Design Summary #2,Under H1,Parameter,Under H1,20260724T182015_e2fd61,,
Design Summary #2,Under H1,Value,2.5,20260724T182015_e2fd61,,
Design Summary #2,ρ1 = λt / λc,Parameter,ρ1 = λt / λc,20260724T182015_e2fd61,,
Design Summary #2,ρ1 = λt / λc,Value,,20260724T182015_e2fd61,,
Plan #1,Control Arm,Parameter,Control Arm,20260724T182015_e2fd61,,
Plan #1,Control Arm,Value,Crt Arm,20260724T182015_e2fd61,,
Plan #1,Phase,Parameter,Phase,20260724T182015_e2fd61,,
Plan #1,Phase,Value,3,20260724T182015_e2fd61,,
Plan #1,Study Objective,Parameter,Study Objective,20260724T182015_e2fd61,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260724T182015_e2fd61,,
Plan #1,Target Population,Parameter,Target Population,20260724T182015_e2fd61,,
Plan #1,Target Population,Value,Adult,20260724T182015_e2fd61,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260724T182015_e2fd61,,
Plan #1,Treatment Arm,Value,EXP,20260724T182015_e2fd61,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260724T182015_e2fd61,,
Plan #2,Endpoint Name,Value,EP1,20260724T182015_e2fd61,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260724T182015_e2fd61,,
Plan #2,Endpoint Type,Value,Count,20260724T182015_e2fd61,,
Plan #2,Priority,Parameter,Priority,20260724T182015_e2fd61,,
Plan #2,Priority,Value,Primary,20260724T182015_e2fd61,,
Sample Size Information,Control (n_c),Parameter,Control (n_c),20260724T182015_e2fd61,,
Sample Size Information,Control (n_c),Value,69,20260724T182015_e2fd61,,
Sample Size Information,Sample Size (n),Parameter,Sample Size (n),20260724T182015_e2fd61,,
Sample Size Information,Sample Size (n),Value,155,20260724T182015_e2fd61,,
Sample Size Information,Treatment (n_t),Parameter,Treatment (n_t),20260724T182015_e2fd61,,
Sample Size Information,Treatment (n_t),Value,86,20260724T182015_e2fd61,,
Summary,Narrative,Text,"When the sample size in a study with a significance level 0.0558 is 155 and the response rates for Control group and Treatment group are 0.123 and 0.3075 respectively, the power achieved is 0.945 . Here, the subjects from the two groups are followed up to 2.5 and 1.8 Weeks.",20260724T182015_e2fd61,,
