TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
"Average Sample Size, Dropouts and Analysis Times",%,Analysis #,%,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Analysis Time (Week),—,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Completers (s),—,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Dropouts (d),—,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Pipeline (n-s-d),—,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Sample Size (n),—,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Futility (%),0,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Lower Efficacy (%),0,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",%,Upper Efficacy (%),100,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Analysis #,1,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Analysis Time (Week),11.983,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Completers (s),43,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Dropouts (d),3.25,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Pipeline (n-s-d),108.75,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Sample Size (n),155,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Futility (%),0,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Lower Efficacy (%),0,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",1,Upper Efficacy (%),26,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Analysis #,2,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Analysis Time (Week),14.736,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Completers (s),86,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Dropouts (d),6.473,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Pipeline (n-s-d),62.527,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Sample Size (n),155,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Futility (%),0,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Lower Efficacy (%),0,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",2,Upper Efficacy (%),54,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",3,Analysis #,3,20260819T115459_be5590,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Analysis Time (Week),16.236,20260819T115459_be5590,,
