TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
"Average Sample Size, Dropouts and Analysis Times",%,Analysis #,%,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Analysis Time (Month),—,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Completers (s),—,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Dropouts (d),—,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Pipeline (n-s-d),—,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",%,Average Sample Size (n),—,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",%,Efficacy (%),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",%,Futility (%),100,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Analysis #,1,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Analysis Time (Month),163.02,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Completers (s),810,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Dropouts (d),115.34,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Pipeline (n-s-d),52.85,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Sample Size (n),978.19,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Efficacy (%),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",1,Futility (%),100,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Analysis #,2,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Analysis Time (Month),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Completers (s),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Dropouts (d),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Pipeline (n-s-d),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Sample Size (n),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Efficacy (%),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",2,Futility (%),0,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Analysis #,Average,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Analysis Time (Month),163.02,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Completers (s),810,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Dropouts (d),115.34,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Pipeline (n-s-d),52.85,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Sample Size (n),978.19,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Efficacy (%),—,20260819T110214_dabfb2,,
"Average Sample Size, Dropouts and Analysis Times",Average,Futility (%),—,20260819T110214_dabfb2,,
Enrollment #1,1,Enrollment Rate (per Month),8,20260819T110214_dabfb2,,
Enrollment #1,1,Period,1,20260819T110214_dabfb2,,
Enrollment #1,1,Starting At Time (Month),0,20260819T110214_dabfb2,,
Enrollment #1,2,Enrollment Rate (per Month),7,20260819T110214_dabfb2,,
Enrollment #1,2,Period,2,20260819T110214_dabfb2,,
Enrollment #1,2,Starting At Time (Month),0.1,20260819T110214_dabfb2,,
Enrollment #1,3,Enrollment Rate (per Month),6,20260819T110214_dabfb2,,
Enrollment #1,3,Period,3,20260819T110214_dabfb2,,
Enrollment #1,3,Starting At Time (Month),0.2,20260819T110214_dabfb2,,
Enrollment #2,Distribution,Parameter,Distribution,20260819T110214_dabfb2,,
Enrollment #2,Distribution,Value,Uniform,20260819T110214_dabfb2,,
Enrollment #2,Total Accrual Duration (Month),Parameter,Total Accrual Duration (Month),20260819T110214_dabfb2,,
Enrollment #2,Total Accrual Duration (Month),Value,233.283,20260819T110214_dabfb2,,
Plan #1,Control Arm,Parameter,Control Arm,20260819T110214_dabfb2,,
Plan #1,Control Arm,Value,Control,20260819T110214_dabfb2,,
Plan #1,Phase,Parameter,Phase,20260819T110214_dabfb2,,
Plan #1,Phase,Value,3,20260819T110214_dabfb2,,
Plan #1,Study Objective,Parameter,Study Objective,20260819T110214_dabfb2,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260819T110214_dabfb2,,
Plan #1,Target Population,Parameter,Target Population,20260819T110214_dabfb2,,
Plan #1,Target Population,Value,Adult,20260819T110214_dabfb2,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260819T110214_dabfb2,,
Plan #1,Treatment Arm,Value,EXP,20260819T110214_dabfb2,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260819T110214_dabfb2,,
Plan #2,Endpoint Name,Value,EPBin,20260819T110214_dabfb2,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260819T110214_dabfb2,,
Plan #2,Endpoint Type,Value,Binary,20260819T110214_dabfb2,,
Plan #2,Priority,Parameter,Priority,20260819T110214_dabfb2,,
Plan #2,Priority,Value,Primary,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,%,—,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Analysis #,%,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Completers,—,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Count,—,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Efficacy,0,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Efficacy Z,—,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Futility,100,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,%,Futility p-value,—,20260819T110214_dabfb2,,
Simulation Boundaries and Incremental Boundary Crossing Probabilities,1,%,100,20260819T110214_dabfb2,,
