TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,accrDuration,85.536,20260819T104721_461e25,,
Accrual and Study Duration,Expected H0,params,Expected H0,20260819T104721_461e25,,
Accrual and Study Duration,Expected H0,studyDuration,94.192,20260819T104721_461e25,,
Accrual and Study Duration,Expected H1,accrDuration,72.567,20260819T104721_461e25,,
Accrual and Study Duration,Expected H1,params,Expected H1,20260819T104721_461e25,,
Accrual and Study Duration,Expected H1,studyDuration,81.223,20260819T104721_461e25,,
Accrual and Study Duration,Maximum,accrDuration,88.552,20260819T104721_461e25,,
Accrual and Study Duration,Maximum,params,Maximum,20260819T104721_461e25,,
Accrual and Study Duration,Maximum,studyDuration,97.208,20260819T104721_461e25,,
Accrual and Study Duration,row_0,accrDuration,Accrual Duration (Month),20260819T104721_461e25,,
Accrual and Study Duration,row_0,params,,20260819T104721_461e25,,
Accrual and Study Duration,row_0,studyDuration,Study Duration (Month),20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis #,1,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Spacing (%) Info,65.998,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Analysis Time (Month),67.107,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Completers (s),790,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Dropouts (d),78,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Efficacy,0.016,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Efficacy,0.531,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0.084,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Futility,0,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Pipeline (n-s-d),129,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",1,Sample Size (n),997,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis #,2,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Spacing (%) Info,100,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Analysis Time (Month),97.208,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Completers (s),1197,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Dropouts (d),118,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Efficacy,0.08,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Efficacy,0.393,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Futility,0.82,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Futility,0.076,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Pipeline (n-s-d),0,20260819T104721_461e25,,
"Completers, Sample Size, Dropouts, Pipeline and Analysis Times (Per Analysis)",2,Sample Size (n),1315,20260819T104721_461e25,,
Design Summary #1,Attained Type 1 Error (α),Parameter,Attained Type 1 Error (α),20260819T104721_461e25,,
Design Summary #1,Attained Type 1 Error (α),Value,0.096,20260819T104721_461e25,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260819T104721_461e25,,
Design Summary #1,Hypothesis,Value,Super Superiority,20260819T104721_461e25,,
Design Summary #1,Number of Interims,Parameter,Number of Interims,20260819T104721_461e25,,
Design Summary #1,Number of Interims,Value,1,20260819T104721_461e25,,
Design Summary #1,Power,Parameter,Power,20260819T104721_461e25,,
Design Summary #1,Power,Value,0.924,20260819T104721_461e25,,
Design Summary #1,Probability of Success,Parameter,Probability of Success,20260819T104721_461e25,,
