TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260902T112135_5716f5,,
Design Summary,Allocation Ratio (R=nt/nc),value,1.22321,20260902T112135_5716f5,,
Design Summary,AR_TV (%),Test,AR_TV (%),20260902T112135_5716f5,,
Design Summary,AR_TV (%),value,21.3256,20260902T112135_5716f5,,
Design Summary,Control Proportion (%),Test,Control Proportion (%),20260902T112135_5716f5,,
Design Summary,Control Proportion (%),value,32.1568,20260902T112135_5716f5,,
Design Summary,DC_LRV (%),Test,DC_LRV (%),20260902T112135_5716f5,,
Design Summary,DC_LRV (%),value,86,20260902T112135_5716f5,,
Design Summary,Method,Test,Method,20260902T112135_5716f5,,
Design Summary,Method,value,Frequentist,20260902T112135_5716f5,,
Design Summary,Sample Size (n),Test,Sample Size (n),20260902T112135_5716f5,,
Design Summary,Sample Size (n),value,123,20260902T112135_5716f5,,
Design Summary,Test Name,Test,Test Name,20260902T112135_5716f5,,
Design Summary,Test Name,value,Ratio of Proportions,20260902T112135_5716f5,,
Design Summary,Treatment Proportion LRV (%),Test,Treatment Proportion LRV (%),20260902T112135_5716f5,,
Design Summary,Treatment Proportion LRV (%),value,68.852,20260902T112135_5716f5,,
Design Summary,Treatment Proportion TV (%),Test,Treatment Proportion TV (%),20260902T112135_5716f5,,
Design Summary,Treatment Proportion TV (%),value,71.12356,20260902T112135_5716f5,,
Design Summary,Treatment Proportion UIV (%),Test,Treatment Proportion UIV (%),20260902T112135_5716f5,,
Design Summary,Treatment Proportion UIV (%),value,50.12856,20260902T112135_5716f5,,
Go/Stop Calculation,55,Control Sample Size,55,20260902T112135_5716f5,,
Go/Stop Calculation,55,LRV (ρ),2.141,20260902T112135_5716f5,,
Go/Stop Calculation,55,Treatment Sample Size,68,20260902T112135_5716f5,,
Go/Stop Calculation,55,TV (ρ),2.212,20260902T112135_5716f5,,
Plan #1,Control Arm,Parameter,Control Arm,20260902T112135_5716f5,,
Plan #1,Control Arm,Value,Ctrl,20260902T112135_5716f5,,
Plan #1,Phase,Parameter,Phase,20260902T112135_5716f5,,
Plan #1,Phase,Value,3,20260902T112135_5716f5,,
Plan #1,Study Objective,Parameter,Study Objective,20260902T112135_5716f5,,
Plan #1,Study Objective,Value,Two Arm Confirmatory,20260902T112135_5716f5,,
Plan #1,Target Population,Parameter,Target Population,20260902T112135_5716f5,,
Plan #1,Target Population,Value,Adult,20260902T112135_5716f5,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260902T112135_5716f5,,
Plan #1,Treatment Arm,Value,EXP,20260902T112135_5716f5,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260902T112135_5716f5,,
Plan #2,Endpoint Name,Value,EPBin,20260902T112135_5716f5,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260902T112135_5716f5,,
Plan #2,Endpoint Type,Value,Binary,20260902T112135_5716f5,,
Plan #2,Priority,Parameter,Priority,20260902T112135_5716f5,,
Plan #2,Priority,Value,Primary,20260902T112135_5716f5,,
Probability of GAR Given the True Value,LRV (ρ),Amber (%),63.308,20260902T112135_5716f5,,
Probability of GAR Given the True Value,LRV (ρ),Green (%),13.787,20260902T112135_5716f5,,
Probability of GAR Given the True Value,LRV (ρ),Green or Amber (%),77.095,20260902T112135_5716f5,,
Probability of GAR Given the True Value,LRV (ρ),Parameter,LRV (ρ),20260902T112135_5716f5,,
Probability of GAR Given the True Value,LRV (ρ),Red (%),22.905,20260902T112135_5716f5,,
Probability of GAR Given the True Value,LRV (ρ),Red or Amber (%),86.213,20260902T112135_5716f5,,
Probability of GAR Given the True Value,LRV (ρ),Value,2.141,20260902T112135_5716f5,,
Probability of GAR Given the True Value,TV (ρ),Amber (%),64.387,20260902T112135_5716f5,,
Probability of GAR Given the True Value,TV (ρ),Green (%),17.256,20260902T112135_5716f5,,
Probability of GAR Given the True Value,TV (ρ),Green or Amber (%),81.643,20260902T112135_5716f5,,
Probability of GAR Given the True Value,TV (ρ),Parameter,TV (ρ),20260902T112135_5716f5,,
Probability of GAR Given the True Value,TV (ρ),Red (%),18.357,20260902T112135_5716f5,,
Probability of GAR Given the True Value,TV (ρ),Red or Amber (%),82.744,20260902T112135_5716f5,,
Probability of GAR Given the True Value,TV (ρ),Value,2.212,20260902T112135_5716f5,,
Probability of GAR Given the True Value,UIV (ρ),Amber (%),23.5,20260902T112135_5716f5,,
Probability of GAR Given the True Value,UIV (ρ),Green (%),0.858,20260902T112135_5716f5,,
Probability of GAR Given the True Value,UIV (ρ),Green or Amber (%),24.358,20260902T112135_5716f5,,
Probability of GAR Given the True Value,UIV (ρ),Parameter,UIV (ρ),20260902T112135_5716f5,,
Probability of GAR Given the True Value,UIV (ρ),Red (%),75.642,20260902T112135_5716f5,,
Probability of GAR Given the True Value,UIV (ρ),Red or Amber (%),99.142,20260902T112135_5716f5,,
Probability of GAR Given the True Value,UIV (ρ),Value,1.559,20260902T112135_5716f5,,
Stop/Go Cut Offs,Cut Off (ρ),78.6744% 1-Sided,≤ 1.829,20260902T112135_5716f5,,
Stop/Go Cut Offs,Cut Off (ρ),86% 1-Sided,≥ 2.698,20260902T112135_5716f5,,
Stop/Go Cut Offs,Cut Off (ρ),LCLUCL,Cut Off (ρ),20260902T112135_5716f5,,
Stop/Go Cut Offs,LCL,78.6744% 1-Sided,1.535,20260902T112135_5716f5,,
Stop/Go Cut Offs,LCL,86% 1-Sided,2.17,20260902T112135_5716f5,,
Stop/Go Cut Offs,LCL,LCLUCL,LCL,20260902T112135_5716f5,,
Stop/Go Cut Offs,Treatment Count,78.6744% 1-Sided,40,20260902T112135_5716f5,,
Stop/Go Cut Offs,Treatment Count,86% 1-Sided,59,20260902T112135_5716f5,,
Stop/Go Cut Offs,Treatment Count,LCLUCL,Treatment Count,20260902T112135_5716f5,,
Stop/Go Cut Offs,Treatment Proportion (%),78.6744% 1-Sided,58.824,20260902T112135_5716f5,,
Stop/Go Cut Offs,Treatment Proportion (%),86% 1-Sided,86.765,20260902T112135_5716f5,,
Stop/Go Cut Offs,Treatment Proportion (%),LCLUCL,Treatment Proportion (%),20260902T112135_5716f5,,
Stop/Go Cut Offs,UCL,78.6744% 1-Sided,2.18,20260902T112135_5716f5,,
Stop/Go Cut Offs,UCL,86% 1-Sided,3.354,20260902T112135_5716f5,,
Stop/Go Cut Offs,UCL,LCLUCL,UCL,20260902T112135_5716f5,,
