TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,Allocation Ratio (R=nt/nc),Test,Allocation Ratio (R=nt/nc),20260902T111927_4430e2,,
Design Summary,Allocation Ratio (R=nt/nc),value,1,20260902T111927_4430e2,,
Design Summary,AR_LRV (%),Test,AR_LRV (%),20260902T111927_4430e2,,
Design Summary,AR_LRV (%),value,22.321456,20260902T111927_4430e2,,
Design Summary,Beta Prior for Control,Test,Beta Prior for Control,20260902T111927_4430e2,,
Design Summary,Beta Prior for Control,value,,20260902T111927_4430e2,,
Design Summary,Beta Prior for Treatment,Test,Beta Prior for Treatment,20260902T111927_4430e2,,
Design Summary,Beta Prior for Treatment,value,,20260902T111927_4430e2,,
Design Summary,Control Proportion (%),Test,Control Proportion (%),20260902T111927_4430e2,,
Design Summary,Control Proportion (%),value,30,20260902T111927_4430e2,,
Design Summary,DC_TV (%),Test,DC_TV (%),20260902T111927_4430e2,,
Design Summary,DC_TV (%),value,85.63259,20260902T111927_4430e2,,
Design Summary,Method,Test,Method,20260902T111927_4430e2,,
Design Summary,Method,value,Bayesian,20260902T111927_4430e2,,
Design Summary,Prior Alpha,Test,Prior Alpha,20260902T111927_4430e2,,
Design Summary,Prior Alpha,Test,Prior Alpha,20260902T111927_4430e2,,
Design Summary,Prior Alpha,value,1.258,20260902T111927_4430e2,,
Design Summary,Prior Alpha,value,1.96523,20260902T111927_4430e2,,
Design Summary,Prior Beta,Test,Prior Beta,20260902T111927_4430e2,,
Design Summary,Prior Beta,Test,Prior Beta,20260902T111927_4430e2,,
Design Summary,Prior Beta,value,2.32156,20260902T111927_4430e2,,
Design Summary,Prior Beta,value,2.222,20260902T111927_4430e2,,
Design Summary,Sample Size (n),Test,Sample Size (n),20260902T111927_4430e2,,
Design Summary,Sample Size (n),value,112,20260902T111927_4430e2,,
Design Summary,Test Name,Test,Test Name,20260902T111927_4430e2,,
Design Summary,Test Name,value,Ratio of Proportions,20260902T111927_4430e2,,
Design Summary,Treatment Proportion LRV (%),Test,Treatment Proportion LRV (%),20260902T111927_4430e2,,
Design Summary,Treatment Proportion LRV (%),value,63.48652,20260902T111927_4430e2,,
Design Summary,Treatment Proportion TV (%),Test,Treatment Proportion TV (%),20260902T111927_4430e2,,
Design Summary,Treatment Proportion TV (%),value,70.32658,20260902T111927_4430e2,,
Design Summary,Treatment Proportion UIV (%),Test,Treatment Proportion UIV (%),20260902T111927_4430e2,,
Design Summary,Treatment Proportion UIV (%),value,55.3215,20260902T111927_4430e2,,
Go/Stop Calculation,56,Control Sample Size,56,20260902T111927_4430e2,,
Go/Stop Calculation,56,LRV (ρ),2.116,20260902T111927_4430e2,,
Go/Stop Calculation,56,Treatment Sample Size,56,20260902T111927_4430e2,,
Go/Stop Calculation,56,TV (ρ),2.344,20260902T111927_4430e2,,
Plan #1,Control Arm,Parameter,Control Arm,20260902T111927_4430e2,,
