TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Cohort-wise Summary,1,%,0,20260810T201114_d496a2,,
Cohort-wise Summary,1,Cohort ID,1,20260810T201114_d496a2,,
Cohort-wise Summary,1,Count,0,20260810T201114_d496a2,,
Cohort-wise Summary,1,Cumulative Sample Size,1,20260810T201114_d496a2,,
Cohort-wise Summary,10,%,4,20260810T201114_d496a2,,
Cohort-wise Summary,10,Cohort ID,10,20260810T201114_d496a2,,
Cohort-wise Summary,10,Count,4,20260810T201114_d496a2,,
Cohort-wise Summary,10,Cumulative Sample Size,23,20260810T201114_d496a2,,
Cohort-wise Summary,11,%,0,20260810T201114_d496a2,,
Cohort-wise Summary,11,Cohort ID,11,20260810T201114_d496a2,,
Cohort-wise Summary,11,Count,0,20260810T201114_d496a2,,
Cohort-wise Summary,11,Cumulative Sample Size,20,20260810T201114_d496a2,,
Cohort-wise Summary,12,%,1,20260810T201114_d496a2,,
Cohort-wise Summary,12,Cohort ID,12,20260810T201114_d496a2,,
Cohort-wise Summary,12,Count,1,20260810T201114_d496a2,,
Cohort-wise Summary,12,Cumulative Sample Size,23,20260810T201114_d496a2,,
Cohort-wise Summary,2,%,0,20260810T201114_d496a2,,
Cohort-wise Summary,2,Cohort ID,2,20260810T201114_d496a2,,
Cohort-wise Summary,2,Count,0,20260810T201114_d496a2,,
Cohort-wise Summary,2,Cumulative Sample Size,2.2,20260810T201114_d496a2,,
Cohort-wise Summary,3,%,4,20260810T201114_d496a2,,
Cohort-wise Summary,3,Cohort ID,3,20260810T201114_d496a2,,
Cohort-wise Summary,3,Count,4,20260810T201114_d496a2,,
Cohort-wise Summary,3,Cumulative Sample Size,3.7,20260810T201114_d496a2,,
Cohort-wise Summary,4,%,9,20260810T201114_d496a2,,
Cohort-wise Summary,4,Cohort ID,4,20260810T201114_d496a2,,
Cohort-wise Summary,4,Count,9,20260810T201114_d496a2,,
Cohort-wise Summary,4,Cumulative Sample Size,5.24,20260810T201114_d496a2,,
Cohort-wise Summary,5,%,10,20260810T201114_d496a2,,
Cohort-wise Summary,5,Cohort ID,5,20260810T201114_d496a2,,
Cohort-wise Summary,5,Count,10,20260810T201114_d496a2,,
Cohort-wise Summary,5,Cumulative Sample Size,6.621,20260810T201114_d496a2,,
Cohort-wise Summary,6,%,43,20260810T201114_d496a2,,
Cohort-wise Summary,6,Cohort ID,6,20260810T201114_d496a2,,
Cohort-wise Summary,6,Count,43,20260810T201114_d496a2,,
Cohort-wise Summary,6,Cumulative Sample Size,7.909,20260810T201114_d496a2,,
Cohort-wise Summary,7,%,5,20260810T201114_d496a2,,
Cohort-wise Summary,7,Cohort ID,7,20260810T201114_d496a2,,
Cohort-wise Summary,7,Count,5,20260810T201114_d496a2,,
Cohort-wise Summary,7,Cumulative Sample Size,11.765,20260810T201114_d496a2,,
Cohort-wise Summary,8,%,12,20260810T201114_d496a2,,
Cohort-wise Summary,8,Cohort ID,8,20260810T201114_d496a2,,
Cohort-wise Summary,8,Count,12,20260810T201114_d496a2,,
