TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Design Summary,AR_LRV (%),Test,AR_LRV (%),20260902T131527_564481,,
Design Summary,AR_LRV (%),value,28.321,20260902T131527_564481,,
Design Summary,DC_TV (%),Test,DC_TV (%),20260902T131527_564481,,
Design Summary,DC_TV (%),value,87.777,20260902T131527_564481,,
Design Summary,Events (n),Test,Events (n),20260902T131527_564481,,
Design Summary,Events (n),value,65,20260902T131527_564481,,
Design Summary,Input Method,Test,Input Method,20260902T131527_564481,,
Design Summary,Input Method,value,Event Rates,20260902T131527_564481,,
Design Summary,Lower Ref. Value (LRV),Test,Lower Ref. Value (LRV),20260902T131527_564481,,
Design Summary,Lower Ref. Value (LRV),value,0.05582,20260902T131527_564481,,
Design Summary,Maturity (%),Test,Maturity (%),20260902T131527_564481,,
Design Summary,Maturity (%),value,73,20260902T131527_564481,,
Design Summary,Method,Test,Method,20260902T131527_564481,,
Design Summary,Method,value,Frequentist,20260902T131527_564481,,
Design Summary,Target Value (TV),Test,Target Value (TV),20260902T131527_564481,,
Design Summary,Target Value (TV),value,0.068562,20260902T131527_564481,,
Design Summary,Test Name,Test,Test Name,20260902T131527_564481,,
Design Summary,Test Name,value,Single Arm Survival,20260902T131527_564481,,
Design Summary,User Interest Value (UIV),Test,User Interest Value (UIV),20260902T131527_564481,,
Design Summary,User Interest Value (UIV),value,0.22136,20260902T131527_564481,,
Go/Stop Calculation,65,Events,65,20260902T131527_564481,,
Go/Stop Calculation,65,LRV (Event Rate),0.056,20260902T131527_564481,,
Go/Stop Calculation,65,Sample Size,90,20260902T131527_564481,,
Go/Stop Calculation,65,TV (Event Rate),0.069,20260902T131527_564481,,
Plan #1,Control Arm,Parameter,Control Arm,20260902T131527_564481,,
Plan #1,Control Arm,Value,Control,20260902T131527_564481,,
Plan #1,Phase,Parameter,Phase,20260902T131527_564481,,
Plan #1,Phase,Value,3,20260902T131527_564481,,
Plan #1,Study Objective,Parameter,Study Objective,20260902T131527_564481,,
Plan #1,Study Objective,Value,One Arm Exploratory / Confirmatory,20260902T131527_564481,,
Plan #1,Target Population,Parameter,Target Population,20260902T131527_564481,,
Plan #1,Target Population,Value,Adult,20260902T131527_564481,,
Plan #1,Treatment Arm,Parameter,Treatment Arm,20260902T131527_564481,,
Plan #1,Treatment Arm,Value,EXP,20260902T131527_564481,,
Plan #2,Endpoint Name,Parameter,Endpoint Name,20260902T131527_564481,,
Plan #2,Endpoint Name,Value,EPTTE,20260902T131527_564481,,
Plan #2,Endpoint Type,Parameter,Endpoint Type,20260902T131527_564481,,
Plan #2,Endpoint Type,Value,Time to Event,20260902T131527_564481,,
Plan #2,Priority,Parameter,Priority,20260902T131527_564481,,
Plan #2,Priority,Value,Primary,20260902T131527_564481,,
Probability of GAR Given the True Value,LRV (Event Rate),Amber (%),71.477,20260902T131527_564481,,
Probability of GAR Given the True Value,LRV (Event Rate),Green (%),0.202,20260902T131527_564481,,
Probability of GAR Given the True Value,LRV (Event Rate),Green or Amber (%),71.679,20260902T131527_564481,,
Probability of GAR Given the True Value,LRV (Event Rate),Parameter,LRV (Event Rate),20260902T131527_564481,,
Probability of GAR Given the True Value,LRV (Event Rate),Red (%),28.321,20260902T131527_564481,,
Probability of GAR Given the True Value,LRV (Event Rate),Red or Amber (%),99.798,20260902T131527_564481,,
Probability of GAR Given the True Value,LRV (Event Rate),Value,0.056,20260902T131527_564481,,
Probability of GAR Given the True Value,TV (Event Rate),Amber (%),86.662,20260902T131527_564481,,
Probability of GAR Given the True Value,TV (Event Rate),Green (%),12.223,20260902T131527_564481,,
Probability of GAR Given the True Value,TV (Event Rate),Green or Amber (%),98.885,20260902T131527_564481,,
Probability of GAR Given the True Value,TV (Event Rate),Parameter,TV (Event Rate),20260902T131527_564481,,
Probability of GAR Given the True Value,TV (Event Rate),Red (%),1.115,20260902T131527_564481,,
Probability of GAR Given the True Value,TV (Event Rate),Red or Amber (%),87.777,20260902T131527_564481,,
Probability of GAR Given the True Value,TV (Event Rate),Value,0.069,20260902T131527_564481,,
Probability of GAR Given the True Value,UIV (Event Rate),Amber (%),0,20260902T131527_564481,,
Probability of GAR Given the True Value,UIV (Event Rate),Green (%),100,20260902T131527_564481,,
Probability of GAR Given the True Value,UIV (Event Rate),Green or Amber (%),100,20260902T131527_564481,,
Probability of GAR Given the True Value,UIV (Event Rate),Parameter,UIV (Event Rate),20260902T131527_564481,,
Probability of GAR Given the True Value,UIV (Event Rate),Red (%),0,20260902T131527_564481,,
Probability of GAR Given the True Value,UIV (Event Rate),Red or Amber (%),0,20260902T131527_564481,,
Probability of GAR Given the True Value,UIV (Event Rate),Value,0.221,20260902T131527_564481,,
Stop/Go Cut Offs,Cut Off (Event Rate),71.679% 1-Sided,≤ 0.052,20260902T131527_564481,,
Stop/Go Cut Offs,Cut Off (Event Rate),87.777% 1-Sided,≥ 0.079,20260902T131527_564481,,
Stop/Go Cut Offs,Cut Off (Event Rate),LCLUCL,Cut Off (Event Rate),20260902T131527_564481,,
Stop/Go Cut Offs,LCL,71.679% 1-Sided,0.049,20260902T131527_564481,,
Stop/Go Cut Offs,LCL,87.777% 1-Sided,0.069,20260902T131527_564481,,
Stop/Go Cut Offs,LCL,LCLUCL,LCL,20260902T131527_564481,,
Stop/Go Cut Offs,UCL,71.679% 1-Sided,0.056,20260902T131527_564481,,
Stop/Go Cut Offs,UCL,87.777% 1-Sided,0.09,20260902T131527_564481,,
Stop/Go Cut Offs,UCL,LCLUCL,UCL,20260902T131527_564481,,
