TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
Accrual and Study Duration,Expected H0,(Week),1807.992,20260807T143115_d77f81,,
Accrual and Study Duration,Expected H0,(Week),1807.992,20260807T143115_d77f81,,
Accrual and Study Duration,Expected H0,params,Expected H0,20260807T143115_d77f81,,
Accrual and Study Duration,Expected H1,(Week),1759.184,20260807T143115_d77f81,,
Accrual and Study Duration,Expected H1,(Week),1759.184,20260807T143115_d77f81,,
Accrual and Study Duration,Expected H1,params,Expected H1,20260807T143115_d77f81,,
Accrual and Study Duration,Maximum,(Week),3081.353,20260807T143115_d77f81,,
Accrual and Study Duration,Maximum,(Week),2723.555,20260807T143115_d77f81,,
Accrual and Study Duration,Maximum,params,Maximum,20260807T143115_d77f81,,
Accrual and Study Duration,row_0,(Week),Accrual Duration (Week),20260807T143115_d77f81,,
Accrual and Study Duration,row_0,(Week),Study Duration (Week),20260807T143115_d77f81,,
Accrual and Study Duration,row_0,params,,20260807T143115_d77f81,,
Design Summary #1,Attained Type 1 Error (α),Parameter,Attained Type 1 Error (α),20260807T143115_d77f81,,
Design Summary #1,Attained Type 1 Error (α),Value,0.024,20260807T143115_d77f81,,
Design Summary #1,Hypothesis,Parameter,Hypothesis,20260807T143115_d77f81,,
Design Summary #1,Hypothesis,Value,Noninferiority,20260807T143115_d77f81,,
Design Summary #1,Number of Interims,Parameter,Number of Interims,20260807T143115_d77f81,,
Design Summary #1,Number of Interims,Value,3,20260807T143115_d77f81,,
Design Summary #1,Power,Parameter,Power,20260807T143115_d77f81,,
Design Summary #1,Power,Value,0.9,20260807T143115_d77f81,,
Design Summary #1,Test Name,Parameter,Test Name,20260807T143115_d77f81,,
Design Summary #1,Test Name,Value,Logrank Test Given Accrual Duration and Accrual Rates (Parallel Design),20260807T143115_d77f81,,
Design Summary #1,Test Type,Parameter,Test Type,20260807T143115_d77f81,,
Design Summary #1,Test Type,Value,1-Sided,20260807T143115_d77f81,,
Design Summary #1,Type 1 Error (α),Parameter,Type 1 Error (α),20260807T143115_d77f81,,
Design Summary #1,Type 1 Error (α),Value,0.025,20260807T143115_d77f81,,
Design Summary #2,Allocation Ratio (nt/nc),Parameter,Allocation Ratio (nt/nc),20260807T143115_d77f81,,
Design Summary #2,Allocation Ratio (nt/nc),Value,1,20260807T143115_d77f81,,
Design Summary #2,Dropout,Parameter,Dropout,20260807T143115_d77f81,,
Design Summary #2,Dropout,Value,Yes,20260807T143115_d77f81,,
Design Summary #2,Follow-up Time (Week),Parameter,Follow-up Time (Week),20260807T143115_d77f81,,
Design Summary #2,Follow-up Time (Week),Value,10,20260807T143115_d77f81,,
Design Summary #2,HR = λt/λc,Parameter,HR = λt/λc,20260807T143115_d77f81,,
Design Summary #2,HR = λt/λc,Value,,20260807T143115_d77f81,,
Design Summary #2,Under H0,Parameter,Under H0,20260807T143115_d77f81,,
Design Summary #2,Under H0,Value,1.249827,20260807T143115_d77f81,,
Design Summary #2,Under H1,Parameter,Under H1,20260807T143115_d77f81,,
Design Summary #2,Under H1,Value,1,20260807T143115_d77f81,,
Design Summary #2,Variance of Log Hazard Ratio,Parameter,Variance of Log Hazard Ratio,20260807T143115_d77f81,,
Design Summary #2,Variance of Log Hazard Ratio,Value,Alternative,20260807T143115_d77f81,,
Design Summary #2,δ = ln(HR),Parameter,δ = ln(HR),20260807T143115_d77f81,,
Design Summary #2,δ = ln(HR),Value,0,20260807T143115_d77f81,,
Design Summary #3,Enrollment Rate (per Week),Parameter,Enrollment Rate (per Week),20260807T143115_d77f81,,
Design Summary #3,Enrollment Rate (per Week),Value,8,20260807T143115_d77f81,,
Design Summary #4,Efficacy Boundary,Parameter,Efficacy Boundary,20260807T143115_d77f81,,
Design Summary #4,Efficacy Boundary,Value,Interpolated,20260807T143115_d77f81,,
Design Summary #4,Futility Boundary,Parameter,Futility Boundary,20260807T143115_d77f81,,
Design Summary #4,Futility Boundary,Value,HR (Non-Binding),20260807T143115_d77f81,,
Dropout Information : Hazard Rates,1,Control,0.5,20260807T143115_d77f81,,
Dropout Information : Hazard Rates,1,Period #,1,20260807T143115_d77f81,,
Dropout Information : Hazard Rates,1,Starting At Time (Week),0,20260807T143115_d77f81,,
Dropout Information : Hazard Rates,1,Treatment,0.8,20260807T143115_d77f81,,
Dropout Information : Hazard Rates,2,Control,0.6,20260807T143115_d77f81,,
Dropout Information : Hazard Rates,2,Period #,2,20260807T143115_d77f81,,
Dropout Information : Hazard Rates,2,Starting At Time (Week),2,20260807T143115_d77f81,,
Dropout Information : Hazard Rates,2,Treatment,0.9,20260807T143115_d77f81,,
