TableName,RowLabel,ColumnName,Value,RunID,Timestamp,ProjectID
"Average Sample Size, Dropouts and Analysis Times",1,Analysis #,1,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Analysis Time (Week),11.645,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Follow Up (Week),3.754,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",1,Average Sample Size (n),124.01,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",1,Control,14.97,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",1,Control,12.48,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",1,Treatment,9.03,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",1,Treatment,22.23,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Analysis #,2,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Analysis Time (Week),18.464,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Follow Up (Week),4.686,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Average Sample Size (n),198.909,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Control,30.535,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Control,25.525,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Treatment,17.465,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",2,Treatment,44.818,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Analysis #,3,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Analysis Time (Week),24.676,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Follow Up (Week),4.988,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Average Sample Size (n),279.038,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Control,45.09,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Control,38.41,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Treatment,25.91,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",3,Treatment,67.577,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Analysis #,4,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Analysis Time (Week),30.566,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Follow Up (Week),5.252,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Average Sample Size (n),356.395,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Control,60.237,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Control,52.053,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Treatment,34.763,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",4,Treatment,90.789,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Analysis #,Average,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Analysis Time (Week),25.509,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Follow Up (Week),5.011,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Average Sample Size (n),289.85,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Control,47.29,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Control,40.99,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Treatment,27.53,20260806T153207_a48eed,,
"Average Sample Size, Dropouts and Analysis Times",Average,Treatment,70.6,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,1,Control,0.0325,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,1,Period #,1,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,1,Starting At Time (Week),0,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,1,Treatment,0.088,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,2,Control,0.0588,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,2,Period #,2,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,2,Starting At Time (Week),1.2,20260806T153207_a48eed,,
Dropout Information : Hazard Rates,2,Treatment,0.105,20260806T153207_a48eed,,
Enrollment #1,1,Enrollment Rate (per Week),10.66,20260806T153207_a48eed,,
Enrollment #1,1,Period,1,20260806T153207_a48eed,,
Enrollment #1,1,Starting At Time (Week),0,20260806T153207_a48eed,,
Enrollment #2,Accrual Model,Parameter,Accrual Model,20260806T153207_a48eed,,
